IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Annex_I,Japan,JPN,Japan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002959588,0.079530832,0.172359443,0.252801241,0.320774928,0.364508981,0.407141779,0.476778543,0.555834009,0.610935211,0.667713479,0.720918658,0.755560101,0.7969775,0.816000545,0.848096183,0.883635728,0.870742641,0.879501776,0.889970307,0.892081833,0.898371862
Annex_I,Japan,JPN,Japan,2.B,Chemical Industry,NF3,fossil,0.000162162,0.000162162,0.000162162,0.000216216,0.000378378,0.001,0.001,0.001,0.002,0.003,0.007,0.007,0.009,0.008,0.0081,0.0721,0.0653,0.0714,0.0711,0.0668,0.0769,0.0931,0.0764,0.0864,0.0560854,0.0235,0.0251,0.01361,0.00337,0.00112,0.00087847,0.0013886,0.000728133,0.000597511,0.000201967
Annex_I,Japan,JPN,Japan,2.E,Electronics Industry,NF3,fossil,0.00173376,0.00173376,0.00173376,0.002311679,0.004045439,0.010691518,0.010195008,0.008945311,0.008938062,0.015329603,0.009614687,0.010140285,0.01259784,0.016191644,0.020158043,0.013467018,0.016171729,0.020855666,0.015006957,0.011929965,0.012619853,0.011573254,0.011498386,0.007625429,0.009197585,0.009699482,0.011785772,0.012539727,0.014787163,0.016008865,0.018713647,0.020710888,0.022685463,0.024910996,0.027011049
Annex_I,Japan,JPN,Japan,2.B,Chemical Industry,SF6,fossil,0.152227273,0.170136364,0.188045455,0.188045455,0.179090909,0.197,0.175,0.108,0.088,0.064,0.036,0.033,0.036,0.034,0.032,0.0408,0.05717,0.05016,0.0539,0.0102,0.0083,0.0058,0.0054,0.00407,0.0027,0.0023,0.0022,0.001785,0.001998,0.001761,0.002282,0.002001,0.002002,0.002082333,0.002123
Annex_I,Japan,JPN,Japan,2.C,Metal Industry,SF6,fossil,0.006427312,0.005545477,0.004693878,0.004929453,0.00478836,0.005,0.006,0.008,0.017,0.027,0.043,0.048,0.047,0.047093188,0.046486234,0.048423054,0.04565205,0.045579163,0.0273,0.01,0.012883,0.008,0.008,0.007,0.008,0.01,0.0138,0.0108,0.012,0.011,0.013,0.014,0.014666667,0.015888889,0.016833333
Annex_I,Japan,JPN,Japan,2.E,Electronics Industry,SF6,fossil,0.018364251,0.020524752,0.022685252,0.022685252,0.021605002,0.023765502,0.036913343,0.046734534,0.051837841,0.062276285,0.066050664,0.056481066,0.061256101,0.060112438,0.063072746,0.054910915,0.045429258,0.034917251,0.027392256,0.01799618,0.02165183,0.017299072,0.0155962,0.015408266,0.016044983,0.016457309,0.015295808,0.015903928,0.015308073,0.014076155,0.014219518,0.013134474,0.01240994,0.011854535,0.011214566
Annex_I,Japan,JPN,Japan,2.G,Other Product Manufacture and Use,SF6,fossil,0.433299811,0.479080895,0.528069018,0.530734578,0.508249356,0.55607716,0.60147384,0.55635268,0.4858166,0.287234895,0.190470264,0.152022302,0.121586057,0.113813478,0.107139373,0.092869298,0.103104863,0.094280049,0.091213086,0.088123833,0.08273715,0.089953925,0.092944593,0.087232092,0.083069245,0.081846668,0.084255534,0.083324196,0.080727674,0.081117851,0.081021775,0.081977927,0.081674256,0.081859724,0.081800623
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.C,Metal Industry,C2F6,fossil,,,,,,,,,,,,,,,,,,0.0023199,0.0099693,0.01070605,0.020129225,0.01930995,0.019222775,0.015678714,0.018851856,0.011447362,0.015214845,0.016159934,0.01636964,0.017063405,0.01582776,0.016399325,0.016991531,0.016967573,0.017251697
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.C,Metal Industry,CF4,fossil,,,,,,,,,,,,,,,,,,0.009504,0.0516485,0.0503872,0.07088075,0.07005615,0.0685497,0.0564482,0.05088661,0.05017865,0.0621501,0.066011,0.0668675,0.069701425,0.064654002,0.066988834,0.069407983,0.069310169,0.070470836
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,7.6655E-06,0.000185652,0.00189719,0.00579367,0.00875042,0.0109912,0.0121456,0.0121052,0.0125493,0.0135779,0.0164251,0.0231133,0.0300509,0.0341959,0.04042,0.049033,0.0528267,0.0427942,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618,0.0327618
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.0027183,0.00557175,0.00775161,0.00782397,0.0069638,0.00649331,0.00635037,0.00629828,0.00574721,0.00608586,0.00726883,0.00917989,0.00940441,0.0112133,0.0143752,0.0180156,0.0167874,0.0179198,0.0190523,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855,0.01961855
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0.000100448,0.000150868,0.000344788,0.014104495,0.017275029,0.041223817,0.043527004,0.04726296,0.06803211,0.087718251,0.09364973,0.134089746,0.142975255,0.149915613,0.154082387,0.152261342,0.164335437,0.180493483,0.187765075,0.237312454,0.247539482,0.251106981,0.29934908,0.324062931,0.350534131,0.392394259,0.405492589,0.432635809,0.460003034,0.487258257
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0,0,0,0.0002612,0.000873093,0.002554792,0.003139804,0.004832171,0.014431948,0.019765546,0.033841884,0.035104642,0.036864502,0.043228226,0.055948339,0.062036708,0.102315284,0.107777072,0.120117997,0.134408528,0.134734241,0.142792703,0.16379639,0.178125468,0.214743516,0.225777086,0.233202862,0.251418512,0.282609037,0.295191828,0.360448339,0.377794437,0.409522903,0.447633262,0.482552674
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0,0,0.0001,0.00015,0.000253067,0.005127478,0.007771359,0.01349737,0.0163867,0.022513023,0.031969442,0.038888319,0.044996447,0.05045609,0.053961071,0.060767993,0.064063888,0.067342621,0.070294811,0.075247337,0.080177676,0.089174807,0.094651547,0.099140819,0.104811107,0.107269977,0.111544705,0.113581715,0.136618709,0.146401619,0.158020591,0.168721532
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,1.23648E-07,2.39568E-07,9.27695E-05,0.009484361,0.010326933,0.028966162,0.028820591,0.027383913,0.027998634,0.038603694,0.036793801,0.069201365,0.073081401,0.073601821,0.072943461,0.066134215,0.072901431,0.08103122,0.081725524,0.117596327,0.121253304,0.119128688,0.128256251,0.139913801,0.152993025,0.182945285,0.186862896,0.202512594,0.219019117,0.235097228
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2.G,Other Product Manufacture and Use,SF6,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.192E-07,0.000072524,0.000074011,0.000074347,0.000075234,0.000076089,0.000076089,0.000076728,0.000080115,0.000084442,0.000088108,0.000088284,0.000090424,9.19693E-05,9.43993E-05,0.0001017,0.000108608,0.000112622,0.000116785,0.000121813,0.000126408
Non-Annex_I,Eastern_Africa,KEN,Kenya,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0,0,0,0,0,0.0038,0.00518,0.00656,0.00794,0.00932,0.0107,0.01398,0.01726,0.02054,0.02382,0.0271,0.0325,0.0379,0.0433,0.0487,0.0541,0.056564973,0.061971652,0.064718902,0.070156475,0.07312214,0.076354331,0.085931909,0.088670495,0.09385328,0.099686263,0.104271048,0.109471232,0.114677216,0.1198803
Non-Annex_I,Asia-Stan,KGZ,Kyrgyzstan,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,1.16568E-06,2.96483E-05,0.000247672,0.000647108,0.000807322,0.00107515,0.00136079,0.00160406,0.00182018,0.00202303,0.00226888,0.00275504,0.00295624,0.00319999,0.00356491,0.0034953,0.0024199,0.000483403,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Non-Annex_I,Asia-Stan,KGZ,Kyrgyzstan,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.000413368,0.000889803,0.00101195,0.000873877,0.000642484,0.000635177,0.000711497,0.000834584,0.000833591,0.000906757,0.00100408,0.00109422,0.000925156,0.00104932,0.00126785,0.00128424,0.00105659,0.000996622,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655,0.000936655
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000049761,0.001093431,0.002995069,0.005112858,0.007329542,0.009590193,0.012341949,0.015308195,0.015791433,0.015098956,0.0151407,0.015601731,0.013837602,0.01334936,0.01370839,0.014366666,0.015024942,0.015683218,0.017386764,0.019002748,0.020874773,0.022605291,0.0243448,0.026125485,0.027875722,0.029632532,0.031386056
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,8.12417E-05,0.000327601,0.000435902,0.000543405,0.001842979,0.003142553,0.004442126,0.0057417,0.007041274,0.008340847,0.019071982,0.026304623,0.031921569,0.038320561,0.045610785,0.054283766,0.055430485,0.056577204,0.057723924,0.058870643,0.060017362,0.061164082,0.062310801,0.063457521,0.073744777,0.087959553,0.103244829,0.116343205,0.133045107,0.148073625,0.163016557,0.178574341,0.193750752,0.208976461,0.224177522
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,6.04271E-05,0.000151926,0.000352983,0.000746884,0.001168913,0.001766589,0.002491816,0.0032926,0.004026308,0.004863844,0.005782045,0.006543629,0.008029856,0.008823615,0.009297803,0.009887793,0.010055327,0.009887547,0.010223133,0.010558719,0.010894306,0.011229892,0.011565478,0.013497851,0.015767838,0.018560176,0.020891742,0.023356372,0.025885884,0.028327786,0.030806468,0.03326676
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,1.83923E-05,0.002016328,0.003964657,0.005806494,0.00800624,0.010182432,0.012353093,0.014363179,0.016635293,0.018724491,0.02011261,0.018959935,0.020223973,0.021400748,0.021208123,0.01924613,0.022833787,0.026421445,0.030009102,0.03359676,0.036477309,0.037140536,0.035699377,0.036758531,0.037098403,0.036933779,0.036858391,0.039379459,0.041176166,0.042590295,0.04450093,0.046208087,0.047885393,0.049650426,0.051371596
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,2.36548E-05,9.87683E-05,0.000199739,0.000392741,0.000607247,0.000937082,0.001282344,0.001657142,0.002054465,0.002417518,0.002468115,0.002709737,0.002827548,0.002848167,0.0029241,0.003013635,0.002976421,0.002922568,0.003048459,0.003201739,0.003323624,0.003475578,0.00359052,0.003764598,0.003911589,0.004056926,0.004212395,0.004361661,0.004511685,0.00466133
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0.000013217,0.001510151,0.001380152,0.001464211,0.002944799,0.004125483,0.006155861,0.007775937,0.008952216,0.009435972,0.009919566,0.009664666,0.010283251,0.011223362,0.011594882,0.012777427,0.013513507,0.014276889,0.015170891,0.015968712,0.016787114,0.017623856,0.018451427
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000409088,0.000818177,0.001227192,0.001636175,0.002045142,0.00245409,0.002703394,0.002154534,0.002188414,0.002222295,0.002256176,0.004639629,0.003596152,0.002683542,0.002612967,0.003484562,0.004416196,0.004416196,0.004416196,0.004416196,0.004416196,0.004416196,0.004416196,0.004416196,0.004416196,0.004416196
Non-Annex_I,Southeastern Asia,KHM,Cambodia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,5.67932E-05,0.000113586,0.00017038,0.000227173,0.000283966,0.000321905,0.000362876,0.000911642,0.00139252,0.002155716,0.002875884,0.003391879,0.003562333,0.003898458,0.004098811,0.004170513,0.004087139,0.004210223,0.004439787,0.004808098,0.005048418,0.005327816,0.005623826,0.005895735,0.006178174,0.006455348
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,1.6058E-08,2.61035E-07,2.45644E-06,8.94974E-06,1.79504E-05,0.000027459,3.80536E-05,4.53018E-05,5.40914E-05,6.41417E-05,7.95123E-05,9.73067E-05,0.000113807,0.000115894,0.000134946,0.000158127,0.000121089,0.000058467,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,5.69443E-06,7.83416E-06,1.00366E-05,1.20861E-05,1.42854E-05,1.62222E-05,1.98964E-05,2.35703E-05,2.47723E-05,2.87495E-05,3.51876E-05,3.86473E-05,3.56158E-05,3.80034E-05,0.000047993,5.80985E-05,0.000047907,4.78871E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05,4.78672E-05
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.E,Electronics Industry,c-C4F8,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000929,0.00000929,0.00000929,0.00000929,0.00000929,0.00000929,0.00000929,0.00001858,0.00001858,0.00001858,0.00001858,2.61522E-05,3.62205E-05,4.21007E-05,4.99409E-05,5.78705E-05,6.50871E-05,7.27492E-05,8.01886E-05
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.C,Metal Industry,C2F6,fossil,0.00043116,0.000448932,0.000396,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.E,Electronics Industry,C2F6,fossil,0,0,0,0,0,0,0.00006,0.00012,0.00011,0.00014,0.00017,0.00014,0.00011,0.00011,0.00012,0.00011,0.00011,0.000121346,0.00011113,7.08124E-05,8.2068E-05,7.31087E-05,0.00020094,0.000244845,0.000993427,0.00133153,0.002056986,0.002434547,0.002492181,0.002879064,0.00315309,0.003392605,0.003692746,0.003963974,0.004249658
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.G,Other Product Manufacture and Use,C2F6,fossil,0.000008,0.0000085,0.000009,0.000009,0.0000095,0.00001,0.0000105,0.000011,0.000011,0.0000115,0.000012,0.0000125,0.000013,0.000013,0.0000135,0.000014,0.0000143,1.46715E-05,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.E,Electronics Industry,C3F8,fossil,0,0,0,0,0,0,0,0,0,0,0.00001,0.00003,0.00006,0.00009,0.00012,0.00011,0.00008,0.00005,0.00004,0.00003,0.00003,0.00003,0.00003,0.00002,0.00001,0.00002,0.00002,2.81509E-05,3.89887E-05,4.53183E-05,5.37577E-05,6.22933E-05,7.00615E-05,7.83092E-05,8.63172E-05
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.G,Other Product Manufacture and Use,C3F8,fossil,0.00001,0.0000105,0.000011,0.0000115,0.000012,0.0000125,0.000013,0.0000135,0.000014,0.0000145,0.000015,0.0000155,0.000016,0.0000165,0.000017,0.0000175,0.000018,0.0000185,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.G,Other Product Manufacture and Use,C4F10,fossil,0.000023,0.0000235,0.000024,0.0000245,0.0000245,0.000025,0.0000255,0.000026,0.0000265,0.0000265,0.000027,0.0000275,0.000028,0.0000285,0.0000285,0.000029,2.94335E-05,0.000029819,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.C,Metal Industry,CF4,fossil,0.00914252,0.00979488,0.00864,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.E,Electronics Industry,CF4,fossil,0,0,0,0,0,0,0,0.00009,0.00009,0.0001,0.00009,0.00007,0.00008,0.0001,0.00013,0.00014,0.00019,0.000254071,0.000238593,0.00019056,0.000242337,0.000248676,0.00378697,0.00490813,0.023883506,0.033079592,0.051692798,0.061100528,0.062387874,0.072157302,0.078974569,0.084933742,0.092459923,0.099227463,0.106374323
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0,0,0,0,1.21,1.9,2.25,2.92,2.21,3.32,3.9,4,5.01,4.83,4.94,4.97,4.51,5.45,5.11,4.33,6.03,5.88,6.44,5.96,6.19,5.86,5.41,7.041108032,6.652967664,6.917290219,7.419720292,7.545924378,7.843576616,8.152338749,8.455545934
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,0,0,0.04,0.08,0,0,0,0.01,0,0.03,0.22,0.11,0.36,0.33,0.12,0.16,0.22,0.24,0.07,0.05,0.07,0.07,0.06,0.09,0.65,0.77,1.04,1.353558661,1.278943876,1.448591835,1.584789113,1.66186593,1.789506615,1.903144875,2.023784347
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.B,Chemical Industry,HFC-23,fossil,0.084,0.0683,0.1599,0.18,0.1938,0.223,0.2444,0.2782,0.1661,0.3112,0.2766,0.0476,0.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.E,Electronics Industry,HFC-23,fossil,0.00008128,0.00007112,0.00016256,0.00018288,0.00019304,0.00022352,0.00024384,0.00029464,0.00017272,0.00032512,0.00029464,0.0000508,0.00018288,0.00001016,0.00001016,0.00001016,0.00002032,0.00002032,0.00002032,0.00002032,0.00002032,0.00002032,0.00003048,0.00003048,0.00003048,0.00002032,0.00002032,3.29168E-05,5.12237E-05,6.1525E-05,7.52007E-05,8.94547E-05,0.000102329,0.00011593,0.000129168
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.E,Electronics Industry,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0,0,0,0.00001,0.00001,0.00001,0,0.00001,0.00001,1.60317E-05,2.51852E-05,3.02469E-05,3.69959E-05,4.3984E-05,5.02502E-05,5.6918E-05,6.3385E-05
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.B,Chemical Industry,SF6,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,,,,,
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.C,Metal Industry,SF6,fossil,,,,,,,,,,,,,,,,,,,,,0.0034,0.003750209,0.0061,0.008750209,0.011054812,0.003597908,0.00499205,0.004630126,0.003754812,0.003807113,0.003412134,0.003006137,0.002756579,0.002406401,0.002106533
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.E,Electronics Industry,SF6,fossil,0,0,0,0,0,0,0,0.010033891,0.008628452,0.022438075,0.025361506,0.027470712,0.029979498,0.03853682,0.053404603,0.072461924,0.103298745,0.139591214,0.159976569,0.211514226,0.244189121,0.237520084,0.234358159,0.258477824,0.289269037,0.232744352,0.13665523,0.127701357,0.128527199,0.093788148,0.079499121,0.063431709,0.041733212,0.024381566,0.004856495
Non-Annex_I,Korea,KOR,"Korea, Republic of",2.G,Other Product Manufacture and Use,SF6,fossil,0.03408523,0.044866736,0.050142301,0.044815439,0.059018996,0.105636736,0.092190042,0.099940711,0.075107824,0.147911213,0.121125314,0.106142552,0.112717364,0.112049205,0.121588368,0.112527406,0.125725774,0.137170167,0.161828828,0.153092008,0.186876987,0.131557782,0.138854895,0.144658285,0.154039498,0.129985565,0.164491088,0.131628745,0.224748033,0.256335522,0.287926345,0.322350243,0.360943671,0.395813054,0.43254446
Non-Annex_I,Middle_East,KWT,Kuwait,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,4.47255E-05,0.000688454,0.00568259,0.0169335,0.0287157,0.0390907,0.0427461,0.04306,0.0500358,0.0530907,0.0599513,0.0709545,0.0868524,0.0980117,0.105453,0.114336,0.100532,0.0547984,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499,0.00906499
Non-Annex_I,Middle_East,KWT,Kuwait,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.0158603,0.0206618,0.023218,0.0228675,0.0228526,0.0230939,0.0223499,0.022404,0.022915,0.0237962,0.026531,0.028181,0.0271804,0.0321395,0.0375042,0.0420091,0.0366361,0.0366759,0.0367157,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356,0.0367356
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0.001393308,0.030616078,0.083861941,0.143160037,0.205227175,0.268525397,0.345574563,0.428629461,0.442160124,0.422770758,0.423939608,0.436848479,0.387452859,0.373782075,0.383834931,0.402266654,0.420698377,0.4391301,0.486829404,0.532076939,0.584493631,0.632948141,0.681654387,0.731513536,0.780520172,0.829710848,0.878809504
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0.002274767,0.009172838,0.01220527,0.015215354,0.051603416,0.087991478,0.12437954,0.160767602,0.197155664,0.233543726,0.534015489,0.736529448,0.893803919,1.072975721,1.277101969,1.519945438,1.55205358,1.584161722,1.616269864,1.648378007,1.680486149,1.712594291,1.744702433,1.776810575,2.06485376,2.462867472,2.890855202,3.257609734,3.725263004,4.146061515,4.564463619,5.000081581,5.425021106,5.85134097,6.276970664
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0.00169196,0.004253921,0.009883513,0.020912743,0.032729566,0.049464499,0.069770844,0.092192794,0.112736627,0.136187644,0.161897252,0.183221615,0.224835967,0.247061208,0.260338475,0.276858196,0.281549156,0.276851311,0.286247726,0.295644142,0.305040558,0.314436974,0.32383339,0.377939831,0.441499473,0.519684935,0.584968783,0.653978434,0.724804754,0.793178028,0.862581109,0.931469286
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,0.000514984,0.056457191,0.11101041,0.162581837,0.22417472,0.2851081,0.345886609,0.402169005,0.465788208,0.524285739,0.56315308,0.530878185,0.566271246,0.599220957,0.593827447,0.538891639,0.639346049,0.739800459,0.840254869,0.940709278,1.021364663,1.039935008,0.999582545,1.02923887,1.038755285,1.03414581,1.03203494,1.102624852,1.152932655,1.19252827,1.246026047,1.293826445,1.340791042,1.390211965,1.438404726
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,0.000662333,0.002765512,0.005592691,0.010996747,0.017002906,0.026238309,0.035905621,0.046399986,0.057525023,0.06769051,0.069107214,0.07587264,0.079171356,0.079748684,0.081874793,0.084381776,0.083339798,0.081831903,0.085356843,0.089648682,0.093061468,0.097316188,0.100534564,0.105408747,0.109524507,0.113593946,0.117947074,0.122126516,0.126327186,0.130517242
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0.000370075,0.042284223,0.038644256,0.040997899,0.08245437,0.115513529,0.172364097,0.217726225,0.250662057,0.26420723,0.277747852,0.270610648,0.287931028,0.314254135,0.324656702,0.357767954,0.378378189,0.399752874,0.424784931,0.447123923,0.470039168,0.493467933,0.516639937
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.011454476,0.022908951,0.034361363,0.045812913,0.057263981,0.068714531,0.075695024,0.06032694,0.061275599,0.062224258,0.063172917,0.12990962,0.100692255,0.075139183,0.073163083,0.097567747,0.123653497,0.123653497,0.123653497,0.123653497,0.123653497,0.123653497,0.123653497,0.123653497,0.123653497,0.123653497
Non-Annex_I,Middle_East,KWT,Kuwait,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.001590211,0.003180421,0.004770632,0.006360843,0.007951053,0.009013337,0.010160521,0.02552597,0.038990553,0.060360059,0.080524765,0.094972605,0.099745311,0.109156813,0.114766709,0.116774366,0.114439895,0.117886236,0.124314042,0.134626739,0.141355687,0.149178837,0.157467102,0.165080557,0.172988847,0.180749719
Non-Annex_I,Middle_East,KWT,Kuwait,2.G,Other Product Manufacture and Use,SF6,fossil,0.011,0.01462,0.01777,0.01882,0.01938,0.01915,0.01863,0.017,0.01502,0.01496,0.01468,0.01504,0.01535,0.01556,0.01589,0.01615,0.01719,0.01814,0.0191,0.02008,0.02106,0.02203,0.02301,0.02398,0.02495,0.02592,0.0269,0.02787,0.02884,0.029813333,0.030786667,0.031789482,0.032824963,0.033828839,0.034848517
Non-Annex_I,Middle_East,LBN,Lebanon,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000244644,0.005375733,0.014724923,0.025136796,0.036034872,0.047149108,0.060677808,0.075261026,0.077636811,0.074232324,0.074437557,0.076704164,0.06803102,0.065630632,0.067395766,0.070632105,0.073868444,0.077104784,0.085480079,0.093424881,0.10262848,0.111136379,0.119688479,0.128443011,0.137047855,0.145685013,0.154306015
