Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,CO2,CH4,N2O,CO2bio,C2F6,C3F8,C4F10,C5F12,C6F14,CF4,HCFC-141b,HCFC-142b,HFC-125,HFC-134,HFC-134a,HFC-143,HFC-143a,HFC-152a,HFC-227ea,HFC-23,HFC-236fa,HFC-245fa,HFC-32,HFC-365mfc,HFC-41,HFC-43-10-mee,NF3,SF6,c-C4F8
05_MNG,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,130.872929415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.A.1.a,Main Activity Electricity and Heat Production,15874.37812,3.538387048,58.68869352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,43.5761226,0.0126112,0.089516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.A.2,Manufacturing Industries and Construction,36210.78198,103.17019916,146.53989027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.A.3.b_noRES,Road Transportation no resuspension,1076.0116,5.819823856,10.51868422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.A.3.e,Other Transportation,4322.427121,8.978687228,17.099978829999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.A.4,Residential and other sectors,8749.832191,623.72666552,45.286730860000006,581.2090928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.A.5,Non-Specified,4091.014104,613.25199124,50.399745535,3196.13111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.B.1,Solid Fuels,268.4510424,12740.46301892,5.775765365,901.4678372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,1.B.2,Oil and Natural Gas,0.000726945,4.01790102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,2.A.1,Cement production,2288.221113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,2.A.3,Glass Production,1.273306116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,2.B,Chemical Industry,135.0,0.5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,2.C,Metal Industry,125.5087069,2.6609492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,2.D,Non-Energy Products from Fuels and Solvent Use,96.81631562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.63219265,0.0,1003.6816621,0.0,522.8665056,30.645355572000003,68.32395685,0.0,0.0,63.86983231199999,15.588773958,21.163437936,0.0,0.0,0.0,0.0,0.0
06_PRK,2.G,Other Product Manufacture and Use,0.0,0.0,0.0545420349999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.A.1,Enteric Fermentation,0.0,1510.451796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.A.2,Manure Management,0.0,181.349728,147.22365228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.C.1,Emissions from biomass burning,0.0,46.749955252,11.47105394,936.8542623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.C.2,Liming,17.39047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.C.3,Urea application,99.62855331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,1023.81401256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,220.690212575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,12.428977265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,3.C.7,Rice cultivations,0.0,2076.5239264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,4.A,Solid Waste Disposal,0.0,2718.44016836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,4.C,Incineration and Open Burning of Waste,10.81549366,9.132927412,0.7978765750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,4.D,Wastewater Treatment and Discharge,0.0,1354.8295894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,4.E,Other,0.0,33.197812228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_PRK,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,457.235286905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.1.a,Main Activity Electricity and Heat Production,1794454.30115204,2105.336187024,8635.112546089,70052.63923584801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,380467.673367838,455.608169408,282.08905456540003,343.421772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.2,Manufacturing Industries and Construction,508768.804011373,1889.145459264,2461.196231485,273017.298328525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.3.a,Civil Aviation,188961.2589844,37.0066311468,1400.965322251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.3.b_noRES,Road Transportation no resuspension,1608353.40082498,4126.310224125743,18069.95926087504,106177.139056873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.3.c,Railways,48697.026886,77.81407060000001,4979.623607995,1218.399324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.3.d,Water-borne Navigation,29909.964411988,81.708610942,220.6392151005,319.53102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.3.e,Other Transportation,61046.994816263,30.726237494400003,29.56362610065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.4,Residential and other sectors,686672.82814987,10131.048627448,6897.704047113501,106488.950490014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.A.5,Non-Specified,2759.570263075,4.4009954604,278.6649120953,0.092592022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.B.1,Solid Fuels,19293.7904591,56812.4530988,0.0,0.237738923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,1.B.2,Oil and Natural Gas,54707.018831106005,404254.342732156,169.07236061999998,115391.898886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,2.A.1,Cement production,49787.694063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,2.A.2,Lime production,14156.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,2.A.3,Glass Production,1889.736776561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,2.A.4,Other Process Uses of Carbonates,12548.8101351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,2.B,Chemical Industry,84224.99480999999,1105.6727958360002,17405.935445755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.469702,0.0
07_NAM,2.C,Metal Industry,16309.678369,33.673676512,0.0,0.0,1058.8263249,0.0,0.0,0.0,0.0,2896.53366678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.0607715,0.0
07_NAM,2.D,Non-Energy Products from Fuels and Solvent Use,10948.887272073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,2.E,Electronics Industry,0.0,0.0,0.0,0.0,886.9583871,89.4845961,0.0,0.0,0.0,1471.82477481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.8604364,0.0,0.0,0.0,0.0,0.0,0.0,533.6328256,783.5130065,54.806501502
07_NAM,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.088716,0.0,0.0,55490.0736353,20.09667968,59666.7937151,0.240894024,32380.8653952,261.730918818,197.47149525,36.349984000000006,907.029392646,825.0627553740001,7061.644724387999,432.721192956,2.459686608,2.20585904,0.0,0.0,0.0
07_NAM,2.G,Other Product Manufacture and Use,0.0,0.0,4200.274165032,0.0,0.8436,0.8455,1.3938,0.0,0.0,0.0,0.0,3520.19151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38599.140946,0.0
07_NAM,3.A.1,Enteric Fermentation,0.0,217999.0327585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.A.2,Manure Management,0.0,69082.882996008,4756.8475901985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.C.1,Emissions from biomass burning,0.0,290.147463704,71.19359047600001,5814.463061865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.C.2,Liming,3844.604762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.C.3,Urea application,6988.613015000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,139432.403342975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,24763.496343975003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,1068.433990647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,3.C.7,Rice cultivations,0.0,15016.027327868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,4.A,Solid Waste Disposal,0.0,153229.49456141598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,4.B,Biological Treatment of Solid Waste,0.0,2744.51005066,2198.005434715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,4.C,Incineration and Open Burning of Waste,127.358254921,29.4090048644,71.46992999825,205.81677039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,4.D,Wastewater Treatment and Discharge,0.0,28693.24700634,8507.17632187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,4.E,Other,0.0,4145.10365794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,15066.594268547502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_NAM,5.B,Fossil fuel fires,4730.0,420.0,19.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.1.a,Main Activity Electricity and Heat Production,411321.882019195,1146.587860558952,2732.79596124082,88752.914565606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,127260.948305667,678.5333834300559,757.2350497738804,63526.867674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.2,Manufacturing Industries and Construction,239038.858205055,2678.336111533264,2794.007815432048,473569.021484069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.3.a,Civil Aviation,16566.149484696,3.2448965948,122.8425115875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.3.b_noRES,Road Transportation no resuspension,561675.991157262,2604.672780579562,7314.312097137879,76221.620517398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.3.c,Railways,5174.16785031,8.4829963708,529.7619331689999,310.9737072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.3.d,Water-borne Navigation,9797.433112581,25.4562811972,68.83314932185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.3.e,Other Transportation,7161.069831695,3.7971254174000006,21.417383051,0.5078416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.4,Residential and other sectors,144549.6204208,13710.56753358068,5981.672898049935,166283.851803925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.A.5,Non-Specified,7326.520314724,52.47875379012,17.906139767796002,386.559270054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.B.1,Solid Fuels,6994.042682660999,29373.100313396004,251.48072343,21216.367145449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,1.B.2,Oil and Natural Gas,55728.914450557,72655.375202592,156.27761367325,42447.1750632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,2.A.1,Cement production,64618.77294945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,2.A.2,Lime production,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,2.A.3,Glass Production,32.374207408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,2.A.4,Other Process Uses of Carbonates,27958.822915919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,2.B,Chemical Industry,30142.1780259,624.269268812,3144.57909512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,2.C,Metal Industry,11808.6867208,118.24057868,0.0,216.1714464,40.24916165999999,0.0,0.0,0.0,0.0,339.04408473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3116745,0.0
08_LAM,2.D,Non-Energy Products from Fuels and Solvent Use,6322.848486746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12968.87259634,0.0,30839.7957062,0.0,16714.179844799997,1032.746579922,1054.66615865,0.0,58.61537474,1469.66472081,737.360544835,389.261754444,0.0,13.41085072,0.0,0.0,0.0
08_LAM,2.G,Other Product Manufacture and Use,0.0,0.0,475.848558725555,0.0,0.45832122,0.464456735,0.7539583999999999,0.0,0.0,0.0,286.86337081,429.5539016999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.452504,0.0
08_LAM,3.A.1,Enteric Fermentation,0.0,797810.29363728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,3.A.2,Manure Management,0.0,25040.195343324,8688.280999327999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_LAM,3.C.1,Emissions from biomass burning,0.0,16076.43702822584,3944.681308266475,322166.694407381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
