Region,Gas_Type,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
02_CHN,CH4,4.B,Biological Treatment of Solid Waste,CH4,226.299659908,231.97753698,237.52124561200003,242.86027206,247.92739456799998,252.68255485199998,262.87781856000004,272.937812056,282.94876064,293.05263344,303.37473067999997,318.8628044,334.70566388,351.07441852,368.19945148,386.24397896,405.54506327999997,425.85963924,446.85968068,468.00760579999996,488.86260247999996,512.78590664,536.33523468,559.53006312,582.49720116,605.35810888,629.6389741600001,653.73789012,677.7336580000001,701.76886444,725.94936568,776.384,579.04,802.816,817.6,386.848,322.784,280.0,194.88,200.256,202.496,208.83680216,215.236216636,221.673403252,228.12390689200004,234.56282544799998,240.68324414399999,246.771292684,252.814254812,258.803941536,264.731147156,270.14664723199996,275.32101147599997,281.03095524,286.85931876
02_CHN,CH4,4.C,Incineration and Open Burning of Waste,CH4,137.903134628,137.97086965199998,141.255007348,144.42343249599998,147.44558052,150.303808648,156.340520364,162.316201348,168.272003676,174.277498808,180.396114248,189.49424984,198.78380424,208.369353864,218.392994372,228.95555981200002,240.30720811999998,252.254003904,264.60250020399997,277.03568891599997,289.294177144,303.37185536,317.239138384,330.905952552,344.430120384,390.619108516,407.357465172,390.215398076,440.00270299999994,456.120320124,475.09869856399996,493.966438672,517.1026585760001,538.307367024,557.628776516,591.429179796,848.344688128,1109.3304216120002,1370.234053916,1629.827290056,1891.7923367839999,2150.5753108,2411.231072432,2481.1203529560003,2551.164997556,2621.1461682000004,2687.5313345160002,2755.712976716,2823.426205348,2891.31314248,2960.834303056,3038.344190028,3094.8955618560003,3157.115511704,3225.869720024
02_CHN,CH4,4.D,Wastewater Treatment and Discharge,CH4,72552.15524236401,74215.010592828,76212.40823607601,78071.190746976,79747.361358924,81363.45631206801,83067.10993224,84750.1706422,86548.58605568,88146.40141328001,90114.76640152,89381.90916816,89334.05331284,88766.56633936,88455.06397364,89532.10650047999,89262.58005055999,88870.85736984,88838.3911296,88459.62335924,88086.3206468,89050.96806452001,89468.92478356001,90080.52850328,90853.12999252,91688.267342,90486.34175588,91488.9960054,93314.834844,94768.96162691999,95558.61068095999,95606.2211342,95859.3798022,96182.58963824,97308.07038287999,99020.7047704,104805.51740512,108745.92064532,110180.79712444,110345.42318548,117286.72690252002,123718.67806452,125772.08678944,129887.83864728,135312.7880846,138204.47627896,139997.68185452,141107.93417196,143647.89385436,147232.80530168,151302.16727051997,159279.2047924,163161.19990603998,170652.85341776,173723.10863684
02_CHN,CH4,4.E,Other,CH4,522.71170532,539.8742958280001,557.0674598439999,574.0905566199999,590.698050292,606.735079944,622.01707218,636.6749157720001,650.8821125239999,664.9771582440001,679.353092488,693.9389198,708.73157684,724.318708456,740.935735344,760.283332088,778.327945248,798.174378988,820.640025744,837.9539832160001,856.509232824,944.8951633240001,1032.830901368,1122.48501316,1211.002297624,1288.2505804,1121.0533599999999,1140.107696,1097.7305920000001,1144.87968,939.8633440000001,1074.872736,1128.302672,1317.034656,1119.7356799999998,1306.7188959999999,1220.693264,1215.273584,1526.2088800000001,1607.7389440000002,1781.732736,3847.0153119999995,3884.8673919999997,3539.377856,4073.108256,4457.021855999999,5849.618656,7374.834656,8370.178656,9104.898656000001,8159.405856,8159.405856,8159.3946559999995,8316.306655999999,8476.2376048
02_CHN,CH4,5.B,Fossil fuel fires,CH4,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0
03_JPN,CH4,1.A.1.a,Main Activity Electricity and Heat Production,CH4,119.36542939999998,99.81841195199999,114.15392685200001,156.72899491200002,159.075261436,158.695348112,155.447896716,180.32942578,177.71061229600002,175.60455130399998,149.66749294,143.76651128,183.30702325599998,193.1463548,213.983831936,206.38535178799998,221.99024873200003,229.169787476,262.539683224,281.49888984,268.82197901999996,271.299301196,283.432998408,271.69049871600004,309.68548217599994,299.92833206,303.00570902000004,295.75530098800004,287.54728279200003,306.69093764400003,307.277764836,291.690101136,311.726768276,323.82204344,332.19637029600005,355.59217559599995,361.62519332799997,400.296049468,399.01155341599997,397.794662692,498.74092234399996,581.8607886000001,626.0590533960001,633.0952372920001,619.8293159799999,601.7547824960001,616.428732164,640.3740610960001,644.7020067039999,641.840540656,639.068607828,664.5975675080001,648.81955586,656.9691399320001,647.769254328
03_JPN,CH4,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,11.978818572,12.898864888,14.66749116,19.085300752000002,19.484524192000002,18.649741432,19.846853376,19.54403836,19.016089232,18.221941668,17.412551072,16.3366973,18.496501856000002,17.615218936,17.544129456,17.981759376,16.804447744,16.505880412,17.298875692000003,17.646389236,18.721862683999998,18.700033716,18.895105068,19.279053471999998,19.356612688000002,19.406001524,19.503677787999997,20.51036302,20.438145252,20.828851512,19.577388264,19.111442168,19.318534424,19.287257584,20.287558060000002,20.822153015999998,20.588254204000002,22.041193244,20.884022851999998,21.051445184000002,22.00994446,21.253837248,21.79078608,20.694501715999998,20.307803992,19.801178124,19.278284508,17.175439792,17.553560556,16.045510319999998,13.770853096,13.569503976,13.566917336,13.44756868,12.772139884
03_JPN,CH4,1.A.2,Manufacturing Industries and Construction,CH4,269.943020144,272.794859232,300.32816576,302.31224492,304.9479342,290.27045684,292.57782036000003,284.57245628000004,267.910308484,286.75542008400004,273.15289582,292.72995668,339.04606884400005,326.927300924,352.636717272,358.58880276800005,350.42000112,342.869359392,363.27292587600004,376.234159588,405.6213168,402.609227132,393.617734888,383.04942508000005,374.326471092,387.04362625600004,384.17694195999997,379.0385571,349.973126944,350.415712332,364.38487848,348.929397208,362.069976744,366.832137392,366.737651112,390.376235564,390.65152019600004,398.176767016,364.036705284,339.683408064,365.06831538800003,381.765243188,371.765641772,381.68257352399996,363.12723543600003,358.684375252,349.540999332,357.80242288,358.157171288,348.29036634,328.49699265600003,338.17117882799994,332.04566612,318.644581416,316.18716600799996
03_JPN,CH4,1.A.3.a,Civil Aviation,CH4,0.581963228,0.6305488,0.7414358,0.8361219719999999,0.8990254,1.016773772,1.0310999719999998,1.130770144,1.2441422,1.3849514,1.4665602279999999,1.401145172,1.371241228,1.331987972,1.3980259720000001,1.4597015999999998,1.535085944,1.564988628,1.6198126,1.698312,1.429695176,1.549561916,1.6550660000000001,1.73437054,1.827070784,2.0516586159999997,2.013288872,2.144638552,2.137732212,2.10221088,2.114953596,2.124278688,2.165807252,2.191429436,2.1122367840000003,2.139060952,2.214217068,2.154302136,2.035722668,1.9375087200000003,1.820972972,1.7829847,1.886452848,1.999415824,2.007675404,1.9911596319999998,2.010894956,2.0466691,2.0724719400000002,2.0663967519999997,1.034135088,1.342602968,1.8993364600000002,2.0013613759999997,2.005413312
03_JPN,CH4,1.A.3.b_noRES,Road Transportation no resuspension,CH4,692.28855864,756.6405308000001,813.02950344,910.23268392,924.74094804,1006.6387284799999,1066.05102856,1127.6221507599998,1222.31571252,1296.27445696,1320.6884726,1350.46390752,1355.95225052,1414.9207083200001,1448.9251448,1466.17403268,1509.99064132,1545.8780176,1592.0382853199999,1698.46224716,1791.37498988,1740.76493052,1684.17151168,1615.02674172,1592.2699234400002,1549.15002452,1496.79691924,1466.4623458800002,1403.99862988,1347.43351792,1272.49926496,1205.8189732399999,1117.86879316,1033.36963128,991.7710034400001,950.7657678614478,911.2186441959999,855.9123100920001,805.995951544,782.403578432,757.425161668,735.683318636,693.392406364,670.260374812,635.43425498,627.383767192,575.276667588,558.257840168,523.95749798,510.19059890399996,467.600690312,459.480331828,462.1975147999999,459.67571580000003,436.40444484
03_JPN,CH4,1.A.3.c,Railways,CH4,7.924579012,7.188543432,6.9142962279999995,7.304386656,7.140144843999999,5.60353612,5.761939596,5.96489488,6.3757547,6.395555012,6.18765,5.237227128,4.603611264,4.004647248,3.979896228,3.618537944,3.7868418280000005,3.4502335840000002,3.296779808,3.16312682,1.488264652,1.471790012,1.432936176,1.353987432,1.341282796,1.308789552,1.290399432,1.243052748,1.234160536,1.16145638,1.127948696,1.0798744599999999,1.0664976,1.0073233799999999,1.04461686,1.037775844,0.9969456560000001,1.00057034,0.9634024399999999,0.941171644,0.9118598439999999,0.883901312,0.883336552,0.855492848,0.831160876,0.829020388,0.7905380280000001,0.8240563799999999,0.779416764,0.777112364,0.743779372,0.743779372,0.743779372,0.743779372,0.7044089640000001
03_JPN,CH4,1.A.3.d,Water-borne Navigation,CH4,27.353289515999997,33.565391580000004,30.250600856,36.429304828,44.444920996,46.657564744,45.914449784,45.622214819999996,46.139889376,46.49057252,45.997946316000004,35.585994724,33.765782791999996,31.670032884,36.496101908,35.243661292,34.951425488,35.95337732,38.742143748,41.430715004,34.54974292,35.9830597,35.433731648,35.023599184,35.812185975999995,37.079905548,39.290829256,41.860611044,37.223676896,37.02777036,37.6977006,36.457977864,36.826086724,35.832041504,32.72609018,32.751615316,31.845749880000003,30.550994376,28.363641123999997,26.142555768,26.954829468,26.469501016000002,27.107168844,26.790468124,26.771548076,25.936353828,26.191851588,25.889270316,25.813289796,25.536717023999998,24.4242418,25.321656556,25.649653848,24.200401036000002,17.264569644
03_JPN,CH4,1.A.3.e,Other Transportation,CH4,0.343526344,0.361418288,0.372153656,0.38288868800000003,0.2612232,0.350683256,0.3256344,0.5868576,0.52960334,0.461613684,0.24333128399999998,0.339947888,0.264801656,0.218282428,0.20039048399999998,0.20039048399999998,0.2612232,0.175341628,0.22186088399999998,0.22186088399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,CH4,1.A.4,Residential and other sectors,CH4,1255.4496239599998,1081.3986929199998,892.7896014800001,939.37407312,888.72253008,713.30147896,682.49545672,651.67027996,555.62699696,592.17054652,516.6146384000001,532.12793228,525.0335355999999,528.22009688,563.2616645600001,532.47668656,536.80186784,522.4722400800001,557.05713896,530.81615832,523.36848928,528.08673372,547.79749612,558.4010264,538.51829192,557.7721178400001,558.87960072,551.16912228,555.40017148,577.1749740399999,582.49225244,581.2849386400001,856.30787116,845.60589036,918.16411148,932.60226472,920.6411138399999,979.67146312,915.62415196,886.76133196,891.016644,906.6228348799999,894.55558248,957.18566048,936.9353772800001,927.2480618800001,923.46814644,975.77915932,959.79987068,968.2035179600001,902.4980218799999,879.4363541600001,867.66528408,842.89663052,836.6452707200001
03_JPN,CH4,1.A.5,Non-Specified,CH4,54.431999664,67.74973769200001,79.344719888,88.767714672,89.16625171999999,89.0368493,93.152556,98.971908224,104.65769986000001,105.27711656,101.973732728,105.316553468,0.091350028,0.098280112,0.096263748,0.093239804,0.106973916,0.103697916,0.396647888,0.46317613999999996,6.44618352,7.63992852,8.59491108,8.59491108,8.356183080000001,9.0724368,185.3988696,220.51449756,194.49057936,189.5708766,191.00690196000002,197.56689287999998,340.25371043999996,345.96777768,373.72532147999993,329.16277632,327.16460700000005,345.27543876000004,318.5597436,313.7347164,264.2219412,243.48154992,272.02765632,235.62758268000002,202.40757012,201.44878907999998,199.80829092,183.2276334,169.68087527999998,153.13345236,149.0667066,198.89667168,191.8467054,199.275949824,205.860596704
03_JPN,CH4,1.B.1,Solid Fuels,CH4,27974.1346108,23165.8155764,19889.5086012,18433.0318396,16012.342718400001,14155.9650848,14679.486245199998,14733.5378652,12045.7735244,11649.801856,11958.8491876,12028.151898,11921.707971599999,11517.7838496,11426.155454,11191.308212,10858.3536432,8956.484586,8091.7304244,7522.8746040000005,5499.3254685599995,5421.1439268,5235.7094971999995,5051.76059808,5054.48433056,5118.35652272,4967.48316512,3823.8558864800007,3589.4671388799998,3537.7791825599998,3141.2627125599997,3135.22801032,2462.5209154,2543.9200550400005,2466.94113596,2428.32204636,2516.0548187599998,2489.62119952,2409.2623287600004,2278.28854512,2351.94622516,2297.8079972399996,2330.2015548,2395.3589654400002,2390.41714156,2302.8729959200004,2339.15813404,2340.15789308,2121.925127,2025.20326456,1888.3680983999998,1877.49672572,1833.62011476,1751.221101336,1656.082121736
03_JPN,CH4,1.B.2,Oil and Natural Gas,CH4,1145.0124952,1215.11061924,1300.4410244,1409.4182530399999,1474.30533824,1508.46558492,1547.80565016,1631.0173787600002,1654.50991608,1670.48416808,1662.15853104,1685.91551576,1691.13618016,1712.4036512799998,1752.74853068,1783.35151064,1820.48891724,1826.1563692400002,1894.40482784,1961.71795232,2080.68703556,2097.2578062800003,2094.71410652,2110.5925915199996,2109.59452256,2110.11939292,2081.0351729999998,2086.66480232,2082.89651976,2056.76243276,2039.4691984799997,2021.2134236000002,2020.8600392399999,1996.40803852,1967.40943308,1948.80482902,1923.17145132,1932.9543863,1884.7495877000001,1825.1609385799998,1767.224816,1712.49689226,1649.02393124,1637.0851321999999,1631.1999071199998,1633.7871650799998,1641.31808008,1654.1830396,1632.89681422,1622.51961872,1601.19076782,1613.9124624,1616.9859750800001,1603.6130071080001,1594.0366343160001
03_JPN,CH4,2.B,Chemical Industry,CH4,159.396562892,156.509504172,171.72205652,181.237794248,162.9674746,139.974574628,168.73353604800002,165.821263104,183.728963488,171.37318749599999,142.67691020799998,133.636811336,123.75456805599998,118.91957686,129.3387655,107.948647576,108.8302334,117.91965623200001,134.78078804400002,144.01706440799998,133.380192904,132.571980492,114.73610013599999,123.37211698,149.251620476,155.031743776,151.68321053199998,144.320717688,141.140158628,142.70521496,143.01880264,136.08894908000002,133.20117607999998,139.64963712000002,141.75866264,145.922665,143.37713628,145.93299028,131.77958696,127.05636552,133.07736316,129.20118904,124.52331500000001,132.74905195999997,130.84168468,135.04154972,125.68105004,132.17754648,126.81593120000001,130.89165191200001,124.59258571200002,128.13215464,127.543451392,122.136756728,117.895937824
03_JPN,CH4,2.C,Metal Industry,CH4,328.31428,302.29948,321.17484,346.59548,322.77504,283.97572,277.8566,257.23572,233.74344,263.77036,239.24739999999997,221.81459999999998,185.49776,153.8005,185.04248,180.29368,163.0384,158.68468,171.85056,174.9594,175.53116,172.833388,155.12366799999998,155.231636,150.840564,154.205352,147.93604,155.66468400000002,141.78794,143.755136,176.815492,174.319544,181.739152,184.976708,190.658552,193.576096,194.17613599999999,201.350884,200.403336,156.186744,195.20603200000002,190.33308,192.0478,197.19084,200.83965999999998,190.923852,422.76640000000003,419.56488,188.2606432,180.3724804,149.846004,171.8539984,158.446955016,154.65229528,149.677839752
03_JPN,CH4,3.A.1,Enteric Fermentation,CH4,8753.904572,8947.274420000002,9003.846768000001,9119.87496,9358.46464,9466.51104,9831.02428,10460.711519999999,11023.0764,11593.3888,12018.2888,12399.789920000001,12718.90872,13112.59432,13408.12088,13581.4616,13848.24224,13842.54088,14016.6236,14319.96552,14686.4452,14983.323040000001,15367.55864,15510.11224,15368.760400000001,15203.714399999999,15097.632479999998,14934.225040000001,14860.15552,14747.427520000001,14632.3352,14737.13696,15155.5068,15354.81752,15528.54296,15439.382000000001,16967.622,18603.3064,20342.20104,22027.147520000002,23481.281600000002,22689.66392,22484.6048,21941.35944,21418.6112,20875.41302,20668.728275999998,20682.699296,20793.85336,20763.603868,21169.643306,21460.619936,21564.698484,21920.984932,21891.8027804
03_JPN,CH4,3.A.2,Manure Management,CH4,4558.1883564,4767.3749676,4718.6060824,4785.638452,4864.7010244,4817.5437044,4867.29425,5118.4355432,5400.1344852,5645.2367300000005,5646.335618,5730.4908248,5858.499502799999,5960.9343388,6092.3129288,6159.5725464,6251.290962,6244.49875,6228.1919616,6237.358663200001,6181.1278172,6142.27082,6168.2879804,6151.9608948000005,5995.8956176,5812.8957544,5737.5647196,5692.1747147999995,5622.688974,5519.450865600001,5460.8788108,5373.164356,5320.1598128,5275.5328584,5179.2350484,4981.3554,5098.5291896,5110.8113168,5044.8206172,5022.7341024,4977.7487536,3935.7269588,3824.794162,4963.533274,4939.205516,4818.1560168,4881.5605636,4883.9339836,4955.3402836,4940.099178,4912.2214484,4967.4650116,4966.1468612,4851.0213696,4844.651487200001
03_JPN,CH4,3.C.1,Emissions from biomass burning,CH4,91.50849106000001,80.564971816,80.61547933599999,79.00946956,79.843783852,83.276567696,77.816283356,83.129096232,81.390076348,81.7811932,73.34409782,74.715394152,77.341933368,76.831974996,83.967596832,84.862293292,84.186712596,79.629249308,79.091302556,79.94523025999999,79.22852831600001,72.608469864,75.82587569200001,63.674906484000005,78.292111044,71.58384198,66.741292212,64.137288432,57.458714852,56.280063672000004,56.388767988000005,53.469516995999996,52.722913404,48.025384932,48.606658212,47.441238152,43.727291103999995,43.300125259999994,41.472553164,36.047345039999996,32.847229212,33.8037679,34.867342552,33.62466646,33.300322972000004,33.774986476,30.824258891999996,31.279670688000003,28.752167752000002,30.353072036,28.856094931999998,30.256624412,28.969627428000003,29.245866888000002,28.916393491999997
03_JPN,CH4,3.C.7,Rice cultivations,CH4,32715.403336,29596.185835999997,29818.771611999997,29797.502056,30752.080547999998,31626.4809,30838.270176,31524.596012,29143.574656,28340.19874,25920.1922532,25455.3360208,25287.6019228,25481.4337428,26724.7121904,26839.3168652,26492.7345732,24559.5653184,23846.291957600002,23977.480615200002,16956.0210568,16468.9852908,17186.365672,16222.3181876,18349.1512316,17324.8527284,16278.912627599999,16014.993660400001,14668.2403924,14660.969582000002,14651.109810399998,14091.1070356,13918.4310776,13377.8410612,13947.9302088,14096.9662372,13804.070123200001,13762.5041092,13499.9291952,13364.3236412,13514.1499556,13311.06532,13443.9615212,13513.784799199999,13433.4889948,13224.3064324,13101.6327456,12976.3253508,12888.6632952,12818.6223452,12745.1231824,12687.450468,12502.1647968,12295.8552192,12137.8962964
03_JPN,CH4,4.A,Solid Waste Disposal,CH4,7639.3609375999995,8669.3358668,8839.7985228,9011.9652812,9185.8510016,9362.0277016,9463.286487200001,9560.973763599999,9657.8485136,9754.8482472,9851.97297,9927.8185524,10003.7716212,10079.832179199999,10156.0002264,10233.2825756,10286.3994688,10340.60979,10393.8869132,10447.2419856,11092.504547600001,10953.1749852,10861.8472368,10612.571650799999,10392.6764564,10024.1458352,9676.927797600001,9288.1404644,8837.8503836,8407.3734864,8007.238912399999,7608.425862800001,7210.827464399999,6811.2340996,6400.9096704,5991.6849972,5570.9083332,5180.9923368,4745.9609232,4366.567408,3995.9315816000003,3697.7765412,3445.333248,3204.9839836,2955.6607388,2733.9460092,2518.56544464,2343.76408728,2173.03392012,2024.58451048,1885.3974577200001,1757.38459288,1636.78729536,1564.79622992,1495.9715582000001
03_JPN,CH4,4.B,Biological Treatment of Solid Waste,CH4,77.214675496,75.32249485599999,73.463396496,71.670212348,69.979571228,68.411635152,67.567186372,66.810127048,66.12413024,65.48593545199999,64.880097324,64.288961408,63.730030504,63.20620278,62.72075891200001,62.276348260000006,61.857192404,61.474074256,61.119979003999994,60.787738956,60.471456108000005,59.78791949199999,59.917379536000006,60.062843455999996,59.75591179600001,59.891958364000004,60.04215532,60.326598808,60.017911688000005,60.254123272,60.564982996,61.11820512,77.530655496,91.14724665199999,94.102368164,106.883306292,110.338917108,106.579651528,119.78478657599999,118.787087048,103.747850864,114.64629444799999,113.454917296,112.236476716,111.877447612,114.01015746399999,115.497158196,100.42088837200001,99.561636048,92.203026468,83.218772504,85.65797514399999,85.72036404400001,82.783508164,79.94727157199999
03_JPN,CH4,4.C,Incineration and Open Burning of Waste,CH4,153.3234542,150.399985568,147.278544112,143.880554076,140.118116796,135.938153596,130.23791536,124.241382076,117.98326769599998,111.505092384,104.832120736,97.958460796,90.895658,83.644820728,76.20895884000001,68.59569429999999,60.815130964,52.883256496,44.825644976,36.668361548,28.421965936,28.157801364000004,28.863891783999996,28.93400622,30.843705059999998,42.452600512,42.90397692,37.98615718800001,37.07733134,36.969652496,33.489936396,29.427906256,27.85103188,26.892418644,26.592551496,26.300422876,26.087306644,26.857673500000004,25.823997612000003,25.469384164,25.638117148,13.085764748,26.325225304,26.715418072000002,26.057876544,26.73136872,24.337674564,24.289144796,25.671334696,9.68106804,29.990225776,31.288770828000004,31.160483536,31.292210628,32.672294452
03_JPN,CH4,4.D,Wastewater Treatment and Discharge,CH4,7174.5578016,7220.8523744,7362.0748768,7472.4175736,7306.4951596,7019.0259719999995,7350.932596,7267.679496,7364.357078399999,7337.124076800001,7050.4744492,6846.0694568,6839.8079512,6922.3538075999995,6958.843906,6779.547098800001,6732.90492,6871.8936384,6980.4278852,6994.115589999999,6886.7705256,6734.368382000001,6404.3636888,6194.85461,6231.1393116,6112.8179084,5928.3796432,5614.0361563999995,5118.8543616,4887.1648084,4624.8013756,4390.2502756,4284.3680432,4238.2957932,4220.3571676,4197.7770828,4162.7574688,4186.8463812,3974.2744888,3617.288444,3785.9458084,3638.5572803999994,3503.5546644,3630.7979035999997,3596.2511256,3607.3919308000004,3538.269966,3618.6451392,3537.3154824,3517.19011,3279.0247392,3386.1671928,3367.6691692000004,3258.3423712,3200.3272196
03_JPN,CH4,4.E,Other,CH4,1005.6045039600001,976.3291999999999,960.4083742400001,940.7846193199999,894.9851730400001,857.28135864,900.216779,932.66430068,983.13479768,1011.6156915199999,1017.3153368,1004.85130452,1002.87208756,1000.20508084,988.6395033199999,971.04705068,980.3802800400001,1000.03304996,1016.96777616,1027.62736496,1086.34106084,1045.50629316,1024.95318016,1006.6499534,1033.71779476,1036.0643801200001,1049.02997276,1045.23573784,960.52818624,966.5615554000001,983.1961885199999,941.80672236,945.3512963999999,949.0461447600001,953.43667328,953.75233212,956.89499248,960.395093,951.87220156,941.8617415200001,949.88462408,938.41348524,933.6056704800001,935.0652892,932.55889076,934.2817988,932.7003422800001,933.00345208,931.4935683199999,931.4935683199999,931.4935683199999,931.4935683199999,931.4935683199999,931.1915914000001,930.8897124799998
04_RUS,CH4,1.A.1.a,Main Activity Electricity and Heat Production,CH4,181.853275016,181.741940128,191.31217420000002,203.812160916,217.701928164,229.08476068800002,243.34013869199998,252.404403636,266.984601156,276.827423768,285.68804739999996,290.80120916,306.27531564000003,321.39545927999995,334.61508696,351.83394288,372.46723584,391.73116331999995,399.74907532000003,409.79980356,583.80597156,597.41361652,596.9373662,527.53151668,499.27329339999994,491.03746972,457.2520652,440.51851732,437.33800376,466.4556848,470.01922800000006,481.59143900000004,486.25079103999997,467.70963148,503.67806552,505.95375292,533.9698484400001,518.00019124,528.3146335600001,516.52103216,576.25264732,636.25204608,662.22471924,661.57435876,651.9992707199999,622.80288448,612.99588308,620.5598294,640.31107224,643.1038896800001,627.5318075600001,702.93692784,665.0482034,674.7866428240001,690.656204784
04_RUS,CH4,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,23.593482584,23.593482584,24.317300168,25.124313284,25.933605907999997,25.232815272,27.126567412,27.953951788,45.23654534,46.420542896,46.592887907999994,46.666289516,47.105918804,47.089096235999996,48.158987996,50.197997332,50.710266488,51.328521132,51.895469192,52.256058624000005,60.793008359999995,56.23266403999999,51.752850716000005,54.373778816,42.2863028,51.075651676,51.471564088,47.540884132,52.8463292,53.488345456,59.765508600000004,58.207556064,61.109225604,70.954045176,69.635685504,67.70910342,71.760228596,79.067992976,72.873911768,63.804185368000006,63.259660352,55.2409151,62.282508568000004,63.27991698,65.64604992400001,67.48117236,63.024583048,61.412198063999995,52.357930520000004,50.8376344,48.25757048,52.35992048,50.531433680000006,51.044928452,52.79690878
04_RUS,CH4,1.A.2,Manufacturing Industries and Construction,CH4,195.599392156,195.599392156,208.109833288,219.720989488,229.119678984,237.133443484,245.55107903199996,254.475981844,266.34830963999997,274.339237368,284.58741416,271.814493104,255.47917984400002,239.19304634399998,224.56365873200002,208.978975436,203.65258261600002,216.001323272,220.49175733200002,214.98092868,215.18903924,164.85554652,189.34143368,168.50122184,147.52552276,129.87234624,117.87088236,109.0477038,99.87424328,118.56799388000002,124.94375068,121.63407115999998,115.74433864,110.64707892,122.59533188,104.08040131999999,100.01363008000001,102.09366944,105.22985928,98.14659707999999,101.81277847999999,103.02704104,257.84401664,251.93079884000002,289.76934924,316.76727012000003,337.64759812,337.679944,366.32780968,458.96276328,453.6090748,477.67368964,469.84214956000005,485.452635948,499.63908934799997
04_RUS,CH4,1.A.3.a,Civil Aviation,CH4,6.4758155,6.4758155,6.726233276,6.8954656960000005,7.08087422,7.791504364,7.712280015999999,7.742671048,7.873057136,7.914109252000001,7.709338812,8.081503528,8.324078728,8.655007564,8.932139972,9.028826772,9.130599380000001,9.248792700000001,9.378934096,9.471454580000001,5.427058000000001,4.638199999999999,4.293883999999999,3.6316,3.025162,2.8161,2.624818,2.59518,2.433718,2.515604,2.64446,2.720326,2.8220780000000003,2.867844,2.816674,3.043628,3.213994,3.243492,3.429594,2.854082,3.0542819999999997,3.791984,3.872064,3.5676339999999995,3.325588,2.975196,2.8656040000000003,3.16650726,3.3405259999999997,3.432016,2.813748,3.34573302,2.94451388,3.172032192,3.2970087919999997
04_RUS,CH4,1.A.3.b_noRES,Road Transportation no resuspension,CH4,501.64916592,489.65396311999996,543.4286214,589.0148734400001,623.31367252,701.208018,754.60019628,753.9802325999999,772.48391584,797.49828956,865.08905588,865.9641404399999,863.94804664,838.06428692,863.55199644,881.16957068,960.30081924,1010.42517828,1037.97656732,1076.4877894400001,1306.10212684,1250.34111244,1190.5066614,999.13773932,947.49842012,898.00449116,839.4188798800001,848.85468836,921.5131814,907.10445168,851.91998192,890.51255888,921.05778912,919.5500608,958.7743592,902.73604736,941.7094744400001,944.4047961599999,1005.5349382400001,992.5776730800001,1002.7161023599999,966.10487344,927.7669979200001,914.5485367199999,920.71658056,880.48823912,788.24640216,785.8275672799999,810.3039028000001,803.1847667200001,764.45451964,831.51508496,865.99000488,907.21110872,930.14915168
04_RUS,CH4,1.A.3.c,Railways,CH4,35.34800682,35.34800682,36.712561676,37.634559956,38.64473494,42.51771594,42.083750603999995,42.247850708,42.956518611999996,43.178210124,42.060002824,44.087624728,45.409266196,47.210924936000005,48.720523320000005,49.246271592,49.799569036,50.442828688,51.150861860000006,51.655141356,29.58465972,25.45372648,21.87409224,18.52044432,11.24255944,10.56423004,10.68665836,8.90735748,7.522904199999999,8.260890400000001,10.22137032,8.64397856,9.647760640000001,9.03069216,10.12992092,10.5150542,11.9525644,10.996191920000001,9.53360576,8.70509976,7.941619279999999,9.74341648,8.20107064,8.1958184,7.7640192,7.7974383199999995,7.659903999999999,9.557914799999999,12.825688876,19.275906720000002,18.502034488,19.84476732,22.388215668,23.460671024,24.048809931999998
