IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Eastern_Africa,MDG,Madagascar,1.A.2,Manufacturing Industries and Construction,CO2bio,bio,1399.2624,1399.2624,1427.6624,1414.2624,1458.4624,1455.2624,1437.9624,1445.0624,1460.7624,1445.0624,1442.6624,1432.3624,1368.5624,1369.3624,1346.4624,1399.2624,1396.1624,1419.7624,1457.6624,1453.6624,1446.5624,1180.4152,1185.884,1270.7976,1012.288,1469.3968,1499.984,1512.54,1504.0952,1363.668,1223.6456,1013.0856,838.4448,884.2072,909.6752,971.9816,999.9368,1042.2056,1080.3984,1131.590016,1392.586912,1319.20352,1382.74256,1488.121376,1662.229608,1722.427891,1869.158717,1941.115029,1825.458923,2204.518334,2206.37228,2237.00128,2260.28716,2281.783273,2274.444176
Non-Annex_I,Eastern_Africa,MDG,Madagascar,3.C.1,Emissions from biomass burning,CO2bio,bio,1574.717811,1573.372928,1591.292636,1611.717701,1675.254162,1674.600137,1698.707183,1781.939056,1732.355804,1795.466735,1847.379667,1812.567735,1810.923917,1890.334365,1879.576264,1914.069499,1955.746509,1849.963332,1860.850375,1958.919563,1987.50282,1958.37904,2006.349839,2101.945482,1977.873734,2019.512171,2027.997454,2080.075639,2067.354093,2109.4687,2083.438685,2141.979917,2126.886579,2228.678161,2316.583854,2488.758477,2541.463209,2583.064249,2681.297131,2888.192016,2946.836866,2763.618788,2895.267807,2389.058945,2648.207604,2476.028301,2605.563609,2511.879196,2794.842226,2876.84065,3013.808114,3060.181296,3133.624336,3602.964425,3605.481457
Non-Annex_I,India +,MDV,Maldives,1.A.4,Residential and other sectors,CO2bio,bio,3.808141226,3.769855182,3.840094521,3.861161497,3.952358375,4.066946521,4.266202509,4.294627827,4.378600768,4.478486365,4.513352052,4.621450946,4.711075643,4.874592077,4.706990567,5.141063734,5.240120897,5.390128172,5.496931959,5.450774392,9.55288162,9.834427126,10.24603666,10.51707909,10.53932888,12.31784927,12.69678109,13.07912648,13.14492361,13.32746538,14.16153444,14.33912019,14.8381201,15.00411617,15.20474234,15.43374132,15.64968813,15.83780616,16.04070166,16.66098435,16.77944541,17.2272272,17.44664806,19.52584555,19.91330993,20.49057678,20.59430503,21.34016651,21.36910009,22.28422123,22.71015766,20.98276589,27.86691874,23.52089378,23.52089378
Non-Annex_I,India +,MDV,Maldives,1.A.1.a,Main Activity Electricity and Heat Production,CO2bio,bio,0.001709791,0.001695087,0.001696295,0.001665192,0.001668757,0.00196735,0.002029318,0.002027615,0.002326873,0.010376364,0.010258945,0.010546354,0.011114827,0.011481009,0.011536398,0.012290369,0.012357811,0.012671432,0.012857194,0.012635839,0.039343464,0.040443112,0.042365486,0.04337924,0.046276663,0.105715051,0.107909462,0.103482705,0.103086426,0.08514417,0.131748697,0.192522677,0.209181538,0.292460185,0.298762035,0.307744787,0.282175234,0.258173671,0.243893015,0.25070476,0.270413336,0.286191222,0.522424434,1.065732944,0.678230325,0.459322697,0.479105634,0.301090086,0.367807935,0.412819239,0.369305991,0.401042507,0.519668875,0.526236582,0.554330764
Non-Annex_I,India +,MDV,Maldives,1.A.5,Non-Specified,CO2bio,bio,,,,,,,,,,,,,,,,,,0.003381526,0.003431099,0.003372027,0.005797984,0.006347053,0.006040629,0.007555045,0.007877756,0.013389638,0.013667578,0.014605886,0.014549954,0.028940604,0.040486463,0.043889008,0.044125462,0.043756035,0.068080708,0.044254337,0.044339581,0.045302895,0.046006946,0.080281707,0.087336968,0.037593037,0.038033603,0.037817534,0.033096231,0.038980233,0.03918826,0.036737145,0.027820422,0.030593066,0.031149784,0.010990789,0.014514255,0.012499059,0.012499059
Non-Annex_I,India +,MDV,Maldives,1.A.2,Manufacturing Industries and Construction,CO2bio,bio,,,,,,,,,,0.001734748,,0.00705267,0.01188483,0.031503612,0.031361411,0.029518512,0.011198134,0.024376714,0.013988325,0.030348246,1.27186689,1.2921284,1.381722971,1.428235522,1.501186907,1.11470492,1.137843738,0.97231386,0.805630967,1.048506316,1.515565104,1.41171816,1.554035826,1.453070259,1.513845501,1.445176175,1.527601184,1.352786585,1.287030851,1.173014416,1.083991921,1.19962543,1.165207507,0.814305532,0.972668991,1.003693878,0.766378979,0.924865364,0.873965533,0.849797566,0.80012305,0.794320175,1.078604117,0.843880233,0.843880233
Non-Annex_I,India +,MDV,Maldives,1.B.1,Solid Fuels,CO2bio,bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-Annex_I,India +,MDV,Maldives,3.C.1,Emissions from biomass burning,CO2bio,bio,1.495740957,1.43814558,1.57197827,1.75639328,1.804646304,2.417065133,1.728243992,1.780654114,1.825152756,1.907765861,1.895868306,1.883787228,1.904284746,1.926198067,1.987376433,2.017576208,2.024481432,2.188716357,2.171501985,2.175681856,2.104049323,0.098349661,0.06922812,0.062052058,0.063069572,0.053129704,0.049068944,0.083231751,0.088956543,0.084249585,0.089491017,0.126983546,0.115541947,0.133964372,0.113881266,0.096198281,0.106743816,0.092950447,0.107040174,0.093497249,0.105943221,0.113905845,0.117455158,0.111938128,0.113849406,0.114841021,0.114404659,0.111162786,0.113156451,0.111723522,0.11377876,0.113966635,0.113336247,0.11460089,0.114889778
Non-Annex_I,India +,MDV,Maldives,1.B.2,Oil and Natural Gas,CO2bio,bio,,,,,,0.003565822,0.003678138,0.003675052,0.003697497,0.003726496,0.003684327,0.003787545,0.005155673,0.005325528,0.006529398,0.025049286,0.209901593,0.218944509,0.224755814,0.29244,,,,0.010377809,0.010311199,0.017525705,0.0178895,0.018257358,0.018187443,0.020063965,0.031287471,0.035932974,0.0362535,0.036572129,0.038302825,0.038631539,0.038908337,0.039226949,0.039494385,0.039765274,0.040001973,0.040247576,0.04034652,,,,,,,,,,,,
Non-Annex_I,Mexico,MEX,Mexico,1.A.4,Residential and other sectors,CO2bio,bio,19912.1,19912.1,20178.4,20448,20721.7,20999.6,21282.5,21568.9,21859.8,22155.2,22341.5,22444.2,22547.9,22652.4,22758.2,22864.7,22972.1,23080.6,23190.3,23300.8,27646.2,27869.5,28908.9,27780.5,27859.6,27933.7,28020.8,28118.1,28232.8,28359.1,28497.6,26709.4,26623.9,26702.8,26665.2,26643.4,26460,26323.8,26204.9,26067.8,25931.1,25808.6,25674.3,25542.2,25411.7,25284,25155.8,25030.8,24902.8,24775.8,21802.7,24559.2,24446.8,24338.5001,24338.5001
