Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,CO2,CH4,N2O,F-gas,CO2bio,Calculated_Total_GHG,Official_AR5_Total,Difference
11_CAS,2.B,Chemical Industry,12148.3179373,22.483531784,5558.101004839999,0.0,0.0,17728.902473924,17728.9024743,3.759996616281569e-07
11_CAS,2.C,Metal Industry,10524.23297288,182.0142618,0.0,896.4302212499999,0.0,11602.677455930001,11602.677454780001,-1.1499996617203578e-06
11_CAS,2.D,Non-Energy Products from Fuels and Solvent Use,1632.07272128,0.0,0.0,0.0,0.0,1632.07272128,1632.07272128,0.0
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,6199.267106495,0.0,6199.267106495,6199.2670989,-7.595000170113053e-06
11_CAS,2.G,Other Product Manufacture and Use,0.0,0.0,261.64728996,426.9392758,0.0,688.58656576,688.5865615299999,-4.230000058669248e-06
11_CAS,3.A.1,Enteric Fermentation,0.0,102363.7972,0.0,0.0,0.0,102363.7972,102363.7972066,6.599992047995329e-06
11_CAS,3.A.2,Manure Management,0.0,12818.5357398,5470.9270556050005,0.0,0.0,18289.462795405,18289.4627957,2.950000634882599e-07
11_CAS,3.C.1,Emissions from biomass burning,0.0,1004.070311104,246.36910398000003,0.0,20121.25028534,1250.439415084,1250.439415176,9.199993655784056e-08
11_CAS,3.C.2,Liming,5646.14285703,0.0,0.0,0.0,0.0,5646.14285703,5646.1428570299995,-9.094947017729282e-13
11_CAS,3.C.3,Urea application,1609.613993039,0.0,0.0,0.0,0.0,1609.613993039,1609.613993039,0.0
11_CAS,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,49379.718831155,0.0,0.0,49379.718831155,49379.718832,8.450006134808064e-07
11_CAS,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,7885.74564663,0.0,0.0,7885.74564663,7885.74564824,1.6100002540042624e-06
11_CAS,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,562.25875899,0.0,0.0,562.25875899,562.258759138,1.479999127695919e-07
11_CAS,3.C.7,Rice cultivations,0.0,1310.363545568,0.0,0.0,0.0,1310.363545568,1310.36354562,5.1999904826516286e-08
11_CAS,4.A,Solid Waste Disposal,0.0,25172.38386012,0.0,0.0,0.0,25172.38386012,25172.3838603,1.7999991541728377e-07
11_CAS,4.B,Biological Treatment of Solid Waste,0.0,8.886865400000001,6.30808756,0.0,0.0,15.194952960000002,15.194952880999999,-7.900000298377563e-08
11_CAS,4.C,Incineration and Open Burning of Waste,326.747212524,1.40821506,9.887435405,0.0,60.50227124,338.042862989,338.042863371,3.8199999607968493e-07
11_CAS,4.D,Wastewater Treatment and Discharge,0.0,8776.472920824,2424.2586955649995,0.0,0.0,11200.731616389,11200.7316154,-9.889990906231105e-07
11_CAS,4.E,Other,0.0,1910.047596352,0.0,0.0,0.0,1910.047596352,1910.0475963499998,-2.0002062228741124e-09
11_CAS,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,2517.78070178,0.0,0.0,2517.78070178,2517.78070156,-2.1999994714860804e-07
12_MEA,1.A.1.a,Main Activity Electricity and Heat Production,909934.31427645,1276.7675730628,975.99498550715,0.0,86.11312164,912187.0768350199,912187.076727235,-0.000107784871943295
12_MEA,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,183736.2245287,230.305910492,131.57836842499998,0.0,2.814,184098.10880761698,184098.10880498,-2.636981662362814e-06
12_MEA,1.A.2,Manufacturing Industries and Construction,405409.62047402,341.739818224,478.431620365,0.0,16826.28987,406229.791912609,406229.79196363,5.102099385112524e-05
12_MEA,1.A.3.a,Civil Aviation,8750.926373622,1.713573778,64.8665542765,0.0,0.0,8817.5065016765,8817.506501075999,-6.0050115280319e-07
12_MEA,1.A.3.b_noRES,Road Transportation no resuspension,578770.0621848,4270.198142056,8902.9003507,0.0,0.0,591943.1606775561,591943.1606715,-6.056041456758976e-06
12_MEA,1.A.3.c,Railways,533.192555947,0.8361265416,54.535309035,0.0,0.0,588.5639915236,588.56399135,-1.735999148877454e-07
12_MEA,1.A.3.d,Water-borne Navigation,936.461492472,2.3916301752,6.467163191,0.0,0.0,945.3202858382001,945.32028589,5.179992967896396e-08
12_MEA,1.A.3.e,Other Transportation,2723.37617554,1.523199608,1.7170437295,0.0,0.0,2726.6164188775,2726.61641906,1.8250011635245755e-07
12_MEA,1.A.4,Residential and other sectors,263523.90412013995,4333.187359760001,2018.65222181,0.0,49324.979579,269875.74370170996,269875.743658608,-4.3101957999169827e-05
12_MEA,1.A.5,Non-Specified,10419.20023959,75.2697582,25.356817242,0.0,758.0648496,10519.826815032,10519.826813956,-1.0759995348053053e-06
12_MEA,1.B.1,Solid Fuels,530.45671992,11652.48567644,137.564267554,0.0,30033.3406168,12320.506663913999,13152.827070899,832.3204069850017
12_MEA,1.B.2,Oil and Natural Gas,140529.26341042802,502423.117423136,494.8991597668,0.0,16.44452,643447.279993331,679334.64553402,35887.36554068909
12_MEA,2.A.1,Cement production,121292.8753475,0.0,0.0,0.0,0.0,121292.8753475,121292.8753475,0.0
12_MEA,2.A.2,Lime production,4543.5,0.0,0.0,0.0,0.0,4543.5,4543.5,0.0
12_MEA,2.A.3,Glass Production,24.924162924,0.0,0.0,0.0,0.0,24.924162924,24.924162924,0.0
12_MEA,2.A.4,Other Process Uses of Carbonates,887.024600566,0.0,0.0,0.0,0.0,887.024600566,887.024600566,0.0
12_MEA,2.B,Chemical Industry,127829.5426128,1832.47246448,7378.003224000001,0.0,0.0,137040.01830128,137040.0182883,-1.2980017345398664e-05
12_MEA,2.C,Metal Industry,13537.6193482,23.2968344,0.0,1591.3716132000002,0.0,15152.2877958,15152.2877715,-2.4300001314259134e-05
12_MEA,2.D,Non-Energy Products from Fuels and Solvent Use,3729.474811394,0.0,0.0,0.0,0.0,3729.474811394,3729.474811394,0.0
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,119465.01096351701,0.0,119465.01096351701,119465.01096829999,4.78298170492053e-06
12_MEA,2.G,Other Product Manufacture and Use,0.0,0.0,10476.72014023,13532.74332128,0.0,24009.46346151,24009.463413563,-4.7946999984560534e-05
12_MEA,3.A.1,Enteric Fermentation,0.0,130004.803750976,0.0,0.0,0.0,130004.803750976,130004.8037432,-7.776005077175796e-06
12_MEA,3.A.2,Manure Management,0.0,5653.8582250360005,833.745874985,0.0,0.0,6487.604100021001,6487.60409955,-4.710009307018481e-07
12_MEA,3.C.1,Emissions from biomass burning,0.0,643.87402944648,157.98760928122502,0.0,12903.031145407002,801.861638727705,801.861638566,-1.6170497474377044e-07
12_MEA,3.C.2,Liming,2658.228571308,0.0,0.0,0.0,0.0,2658.228571308,2658.228571308,0.0
12_MEA,3.C.3,Urea application,3625.756483834,0.0,0.0,0.0,0.0,3625.756483834,3625.756483834,0.0
12_MEA,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,63789.49503082,0.0,0.0,63789.49503082,63789.49503131,4.899993655271828e-07
12_MEA,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,8121.518339505,0.0,0.0,8121.518339505,8121.518339874001,3.690010998980142e-07
12_MEA,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,227.563182085,0.0,0.0,227.563182085,227.56318238,2.9500000664484105e-07
12_MEA,3.C.7,Rice cultivations,0.0,9803.659809524,0.0,0.0,0.0,9803.659809524,9803.659808811999,-7.12001565261744e-07
12_MEA,4.A,Solid Waste Disposal,0.0,114955.266005216,0.0,0.0,0.0,114955.266005216,114955.2660151,9.883995517157018e-06
12_MEA,4.B,Biological Treatment of Solid Waste,0.0,884.1811923279998,627.6107566699999,0.0,0.0,1511.7919489979997,1511.791949323,3.2500020097359084e-07
12_MEA,4.C,Incineration and Open Burning of Waste,3.230955965,11.77259622,1.028485193,0.0,0.0,16.032037378000002,16.032037229,-1.4900000167017424e-07
12_MEA,4.D,Wastewater Treatment and Discharge,0.0,43914.90127094,7339.005885744999,0.0,0.0,51253.907156684996,51253.907150729996,-5.955000233370811e-06
12_MEA,4.E,Other,0.0,640.3981133479999,0.0,0.0,0.0,640.3981133479999,640.3981134009999,5.300000793795334e-08
12_MEA,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,11677.05256609,0.0,0.0,11677.05256609,11677.052566288,1.9800063455477357e-07
12_MEA,5.B,Fossil fuel fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_AFR,1.A.1.a,Main Activity Electricity and Heat Production,324118.281231856,166.75617207788002,2248.65162217969,0.0,4205.468973107,326533.68902611354,326533.689008115,-1.7998565454035997e-05
13_AFR,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,73655.93575436,40.250995176,243.6776445445,0.0,0.0,73939.8643940805,73939.86439172999,-2.350512659177184e-06
13_AFR,1.A.2,Manufacturing Industries and Construction,93151.667339676,886.2825805363601,1027.041226392325,0.0,113237.013677816,95064.99114660468,95064.991146807,2.023298293352127e-07
13_AFR,1.A.3.a,Civil Aviation,2745.625283899,0.5378265368,20.3605770165,0.0,0.0,2766.5236874523,2766.523687959,5.067004167358391e-07
13_AFR,1.A.3.b_noRES,Road Transportation no resuspension,206032.79623555,1392.9105334144,2402.697591566,0.0,182.597001958,209828.40436053037,209828.404360883,3.5262200981378555e-07
13_AFR,1.A.3.c,Railways,2389.364881444,3.71594846,231.48060209,0.0,0.0,2624.561431994,2624.561432404,4.0999975681188516e-07
13_AFR,1.A.3.d,Water-borne Navigation,3067.945039114,8.1732078764,22.1010215445,0.0,0.0,3098.2192685348996,3098.219268116,-4.1889961721608415e-07
13_AFR,1.A.3.e,Other Transportation,438.7858570300001,0.4965357208000001,1.1972929755,0.0,0.0,440.4796857263001,440.479685913,1.866999355115695e-07
13_AFR,1.A.4,Residential and other sectors,44790.389646637,66371.17434306328,9501.394506417577,0.0,824824.032411472,120662.95849611786,120662.958493135,-2.9828661354258657e-06
13_AFR,1.A.5,Non-Specified,5737.252072262,650.168366603644,116.4584071516455,0.0,10737.100171848,6503.87884601729,6503.878847053999,1.0367093636887148e-06
13_AFR,1.B.1,Solid Fuels,19289.55036839,144154.6849876,1243.552854995,0.0,234082.51587469,164687.788210985,174984.551435401,10296.763224416005
13_AFR,1.B.2,Oil and Natural Gas,33374.254825635,165344.507532904,114.068036035265,0.0,335.07889892000003,198832.83039457427,210643.15237797098,11810.321983396716
13_AFR,2.A.1,Cement production,41679.30795073,0.0,0.0,0.0,0.0,41679.30795073,41679.30795073,0.0
13_AFR,2.A.2,Lime production,1844.25,0.0,0.0,0.0,0.0,1844.25,1844.25,0.0
13_AFR,2.A.3,Glass Production,50.235203416,0.0,0.0,0.0,0.0,50.235203416,50.235203416,0.0
13_AFR,2.A.4,Other Process Uses of Carbonates,544.952374575,0.0,0.0,0.0,0.0,544.952374575,544.952374575,0.0
13_AFR,2.B,Chemical Industry,5802.900897,99.42436,295.62075,0.0,0.0,6197.9460070000005,6197.946007,-9.094947017729282e-13
13_AFR,2.C,Metal Industry,8824.46767,133.86788520000002,0.0,385.57687668000005,0.0,9343.912431879999,9343.91243405,2.170001607737504e-06
13_AFR,2.D,Non-Energy Products from Fuels and Solvent Use,4001.151814759,0.0,0.0,0.0,0.0,4001.151814759,4001.151814759,0.0
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,38816.149438693006,0.0,38816.149438693006,38816.1494345,-4.193003405816853e-06
13_AFR,2.G,Other Product Manufacture and Use,0.0,0.0,1316.6076712686402,2875.3646182568,0.0,4191.97228952544,4191.9722886908,-8.346396498382092e-07
13_AFR,3.A.1,Enteric Fermentation,0.0,450569.228544232,0.0,0.0,0.0,450569.228544232,450569.228539219,-5.0130183808505535e-06
13_AFR,3.A.2,Manure Management,0.0,17397.221469936,4970.8348504,0.0,0.0,22368.056320336,22368.056318967,-1.3690005289390683e-06
13_AFR,3.C.1,Emissions from biomass burning,0.0,5456.3275379452,1338.821108943585,0.0,109343.071688103,6795.148646888785,6795.148646725,-1.63785443874076e-07
13_AFR,3.C.2,Liming,1054.638095532,0.0,0.0,0.0,0.0,1054.638095532,1054.638095532,0.0
13_AFR,3.C.3,Urea application,1830.242524403,0.0,0.0,0.0,0.0,1830.242524403,1830.242524403,0.0
13_AFR,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,171553.48515808998,0.0,0.0,171553.48515808998,171553.485159093,1.0030053090304136e-06
13_AFR,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,12458.605678245,0.0,0.0,12458.605678245,12458.605678577,3.320001269457862e-07
13_AFR,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,302.803576325,0.0,0.0,302.803576325,302.803575579,-7.460000119863253e-07
13_AFR,3.C.7,Rice cultivations,0.0,34512.849385084,0.0,0.0,0.0,34512.849385084,34512.84938489,-1.9399885786697268e-07
13_AFR,4.A,Solid Waste Disposal,0.0,60551.688910636,0.0,0.0,0.0,60551.688910636,60551.688910745,1.0899384506046772e-07
13_AFR,4.B,Biological Treatment of Solid Waste,0.0,124.223076656,88.176202025,0.0,0.0,212.399278681,212.399278328,-3.529999901275005e-07
13_AFR,4.C,Incineration and Open Burning of Waste,12.804488534,33.71782736,2.944670884,0.0,0.209080318,49.466986778,49.466986874,9.600000083764826e-08
13_AFR,4.D,Wastewater Treatment and Discharge,0.0,57340.518294584,10792.97902716,0.0,0.0,68133.497321744,68133.497321148,-5.960027920082211e-07
13_AFR,4.E,Other,0.0,5621.013709458,0.0,0.0,0.0,5621.013709458,5621.013709447,-1.1000338417943567e-08
13_AFR,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,27968.01320243,0.0,0.0,27968.01320243,27968.013202456,2.6000634534284472e-08
14_CLV,1.A.1.a,Main Activity Electricity and Heat Production,172380.340763,99.103875668,4538.58449993,0.0,4006.60179,177018.02913859798,177018.02913201,-6.587972166016698e-06
14_CLV,1.A.2,Manufacturing Industries and Construction,72908.9182571,387.751004284,538.7731684400001,0.0,38647.89065,73835.442429824,73835.44242976999,-5.4016709327697754e-08
14_CLV,1.A.3.a,Civil Aviation,3004.38110115,0.588270438,22.27023748,0.0,0.0,3027.2396090680004,3027.2396089999997,-6.800064511480741e-08
14_CLV,1.A.3.b_noRES,Road Transportation no resuspension,44953.82919,240.228781772,448.89965069,0.0,231.48768,45642.957622461996,45642.957625099,2.6370034902356565e-06
14_CLV,1.A.3.c,Railways,855.0056213,1.340778068,87.45057505000001,0.0,0.0,943.796974418,943.7969743,-1.1800000265793642e-07
14_CLV,1.A.3.d,Water-borne Navigation,3448.2953477,9.10441,24.619067895,0.0,0.0,3482.018825595,3482.018826,4.049998096888885e-07
14_CLV,1.A.3.e,Other Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_CLV,1.A.4,Residential and other sectors,16075.80065162,2363.096972516,988.462890925,0.0,26932.647174,19427.360515061,19427.36052193,6.869002390885726e-06
14_CLV,1.A.5,Non-Specified,255.8406536,0.966739312,0.54896976,0.0,0.0,257.356362672,257.3563628,1.280000105907675e-07
14_CLV,1.B.1,Solid Fuels,486.465396621,22186.816451408,29.996801935,0.0,5583.5456072,22703.278649964002,24288.051254815,1584.7726048509976
14_CLV,1.B.2,Oil and Natural Gas,1507.134338,2608.3036960400004,5.736565505,0.0,237.18,4121.174599545,4307.482005999999,186.30740645499918
14_CLV,2.A.1,Cement production,48273.701871,0.0,0.0,0.0,0.0,48273.701871,48273.701871,0.0
14_CLV,2.A.2,Lime production,502.5,0.0,0.0,0.0,0.0,502.5,502.5,0.0
14_CLV,2.A.3,Glass Production,5.950245542,0.0,0.0,0.0,0.0,5.950245542,5.950245542,0.0
14_CLV,2.A.4,Other Process Uses of Carbonates,264.991352123,0.0,0.0,0.0,0.0,264.991352123,264.991352123,0.0
14_CLV,2.B,Chemical Industry,2166.753681,0.0,0.0,0.0,0.0,2166.753681,2166.753681,0.0
14_CLV,2.C,Metal Industry,1118.016,0.0,0.0,0.0,0.0,1118.016,1118.016,0.0
14_CLV,2.D,Non-Energy Products from Fuels and Solvent Use,502.45754853,0.0,0.0,0.0,0.0,502.45754853,502.45754852999994,-5.684341886080802e-14
14_CLV,2.E,Electronics Industry,0.0,0.0,0.0,945.9514882499999,0.0,945.9514882499999,945.9514868,-1.4499998997052899e-06
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,6361.271202925999,0.0,6361.271202925999,6361.2712066,3.6740011637448333e-06
14_CLV,2.G,Other Product Manufacture and Use,0.0,0.0,0.2564688284999999,0.0,0.0,0.2564688284999999,0.256469012,1.8350000008382494e-07
14_CLV,3.A.1,Enteric Fermentation,0.0,24284.440194000003,0.0,0.0,0.0,24284.440194000003,24284.440191,-3.0000010156072676e-06
14_CLV,3.A.2,Manure Management,0.0,5393.444467039999,3026.2820171,0.0,0.0,8419.72648414,8419.726483999999,-1.400003384333104e-07
14_CLV,3.C.1,Emissions from biomass burning,0.0,3810.16499556,934.90159628,0.0,76354.496929,4745.06659184,4745.0665916,-2.400001903879456e-07
14_CLV,3.C.2,Liming,1537.904762,0.0,0.0,0.0,0.0,1537.904762,1537.904762,0.0
14_CLV,3.C.3,Urea application,1289.199766,0.0,0.0,0.0,0.0,1289.199766,1289.199766,0.0
14_CLV,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,12654.351147465,0.0,0.0,12654.351147465,12654.351143,-4.465000529307872e-06
14_CLV,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,3862.29519631,0.0,0.0,3862.29519631,3862.2951955999997,-7.100002221704926e-07
14_CLV,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,194.96454072,0.0,0.0,194.96454072,194.96454068999998,-3.00000237984932e-08
14_CLV,3.C.7,Rice cultivations,0.0,71615.72741288,0.0,0.0,0.0,71615.72741288,71615.727417,4.1199964471161366e-06
14_CLV,4.A,Solid Waste Disposal,0.0,8981.953217440001,0.0,0.0,0.0,8981.953217440001,8981.9532178,3.5999983083456755e-07
14_CLV,4.B,Biological Treatment of Solid Waste,0.0,2.01940158,1.433414415,0.0,0.0,3.452815995,3.452816092,9.700000003221021e-08
14_CLV,4.C,Incineration and Open Burning of Waste,72.19937967999999,94.26994122,8.23567053,0.0,0.0,174.70499143,174.70499158,1.500000053056283e-07
14_CLV,4.D,Wastewater Treatment and Discharge,0.0,7241.68195912,1788.0938390650003,0.0,0.0,9029.775798185,9029.7757986,4.1499879444018006e-07
14_CLV,4.E,Other,0.0,78.473664332,0.0,0.0,0.0,78.473664332,78.473664329,-2.999996695507434e-09
14_CLV,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,2431.276864405,0.0,0.0,2431.276864405,2431.2768644,-5.0004018703475595e-09
15_SAS,1.A.1.a,Main Activity Electricity and Heat Production,1293620.6692994,986.9001078356,19531.929223758,0.0,66879.192508019,1314139.4986309935,1314139.498441169,-0.00018982449546456337
15_SAS,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,65670.4338442,34.88617454,33.408889995,0.0,0.0,65738.72890873501,65738.72890629999,-2.4350156309083104e-06
15_SAS,1.A.2,Manufacturing Industries and Construction,627607.1063034999,3769.868717328,5069.938189863499,0.0,499370.955861066,636446.9132106913,636446.913249293,3.860169090330601e-05
15_SAS,1.A.3.a,Civil Aviation,14170.33496642,2.775670688,105.07896123,0.0,0.0,14278.189598338,14278.18959983,1.4920005924068391e-06
15_SAS,1.A.3.b_noRES,Road Transportation no resuspension,351537.801768,2536.702727412,7725.550668615001,0.0,3304.810515,361800.05516402697,361800.05515047,-1.3556971680372953e-05
15_SAS,1.A.3.c,Railways,10220.766054,16.028397644,1045.11071265,0.0,0.0,11281.905164294,11281.905165,7.060007192194462e-07
15_SAS,1.A.3.d,Water-borne Navigation,7135.019953059999,18.594693124,50.281568255,0.0,0.0,7203.896214438999,7203.896214429999,-8.999450074043125e-09
15_SAS,1.A.3.e,Other Transportation,1558.20184127,1.085751408,1.55304522,0.0,0.0,1560.840637898,1560.8406373399998,-5.580002380156657e-07
15_SAS,1.A.4,Residential and other sectors,197473.84185905,54348.584351068,11465.699308925,0.0,639461.1501742301,263288.125519043,263288.125548515,2.9471993912011385e-05
15_SAS,1.A.5,Non-Specified,25247.701329112,833.4199649524,69.39216111905002,0.0,7.218546767999999,26150.51345518345,26150.513450514,-4.669447662308812e-06
15_SAS,1.B.1,Solid Fuels,20180.754061089003,60532.363395980006,88.44080346500002,0.0,23528.7843973,80801.558260534,85125.29851345,4323.740252916003
15_SAS,1.B.2,Oil and Natural Gas,7777.06772250668,23687.3992532576,13.29268068535,0.0,3402.014595,31477.75965644963,33169.716747297,1691.9570908473725
15_SAS,2.A.1,Cement production,147604.84665822,0.0,0.0,0.0,0.0,147604.84665822,147604.84665822,0.0
15_SAS,2.A.2,Lime production,12000.0,0.0,0.0,0.0,0.0,12000.0,12000.0,0.0
15_SAS,2.A.3,Glass Production,89.93502389500001,0.0,0.0,0.0,0.0,89.93502389500001,89.93502389500001,0.0
15_SAS,2.A.4,Other Process Uses of Carbonates,2685.45191539,0.0,0.0,0.0,0.0,2685.45191539,2685.45191539,0.0
15_SAS,2.B,Chemical Industry,47143.31089670001,93.070649756,243.48025365,0.0,0.0,47479.86180010601,47479.8617967,-3.406006726436317e-06
15_SAS,2.C,Metal Industry,23074.82573,234.4514144,0.0,796.85989512,0.0,24106.13703952,24106.137030799997,-8.720002369955182e-06
15_SAS,2.D,Non-Energy Products from Fuels and Solvent Use,6323.952396125,0.0,0.0,0.0,0.0,6323.952396125,6323.952396125,0.0
15_SAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,55965.826175868,0.0,55965.826175868,55965.8261737,-2.168002538383007e-06
15_SAS,2.G,Other Product Manufacture and Use,0.0,0.0,146.200206645,9188.095637800001,0.0,9334.295844445001,9334.295836407,-8.03800139692612e-06
15_SAS,3.A.1,Enteric Fermentation,0.0,603780.5291307999,0.0,0.0,0.0,603780.5291307999,603780.5293176,0.0001868000254034996
15_SAS,3.A.2,Manure Management,0.0,50207.44443862,3324.368583355,0.0,0.0,53531.813021974995,53531.81302732001,5.345013050828129e-06
15_SAS,3.C.1,Emissions from biomass burning,0.0,12890.09466402,3162.8473018421,0.0,258313.404942082,16052.941965862101,16052.941967633,1.7708989616949111e-06
15_SAS,3.C.2,Liming,6215.7333339980005,0.0,0.0,0.0,0.0,6215.7333339980005,6215.7333339980005,0.0
15_SAS,3.C.3,Urea application,30977.2515156,0.0,0.0,0.0,0.0,30977.2515156,30977.2515156,0.0
15_SAS,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,205187.31470029,0.0,0.0,205187.31470029,205187.31471957298,1.928297569975257e-05
15_SAS,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,42301.583838420345,0.0,0.0,42301.583838420345,42301.583849246,1.0825657227542251e-05
15_SAS,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,1325.058494775,0.0,0.0,1325.058494775,1325.058494417,-3.580000793590443e-07
15_SAS,3.C.7,Rice cultivations,0.0,139106.401728392,0.0,0.0,0.0,139106.401728392,139106.401742,1.3607990695163608e-05
15_SAS,4.A,Solid Waste Disposal,0.0,46607.469471528,0.0,0.0,0.0,46607.469471528,46607.4694789,7.372000254690647e-06
15_SAS,4.B,Biological Treatment of Solid Waste,0.0,1393.422638888,989.08124802,0.0,0.0,2382.503886908,2382.5038874459997,5.379997674026527e-07
15_SAS,4.C,Incineration and Open Burning of Waste,3.459558659,3.930335052,0.343364475,0.0,0.0,7.7332581860000005,7.73325815,-3.60000003141181e-08
15_SAS,4.D,Wastewater Treatment and Discharge,0.0,114786.50006633598,20846.393522510003,0.0,0.0,135632.893588846,135632.89364642,5.75740123167634e-05
15_SAS,4.E,Other,0.0,1142.67631702,0.0,0.0,0.0,1142.67631702,1142.676317061,4.1000021155923605e-08
15_SAS,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,17668.009344375,0.0,0.0,17668.009344375,17668.00934561,1.2349992175586522e-06
15_SAS,5.B,Fossil fuel fires,14190.0,1260.0,59.625,0.0,0.0,15509.625,15599.625,90.0
16_APC,1.A.1.a,Main Activity Electricity and Heat Production,697345.94489464,1010.623582554852,7892.223798486377,0.0,68781.18483501,706248.7922756813,706248.7921318683,-0.00014381296932697296
16_APC,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,86018.0927625,90.887773648,53.12306123,0.0,0.014328,86162.10359737801,86162.10358765999,-9.718016372062266e-06
16_APC,1.A.2,Manufacturing Industries and Construction,309105.844031446,1244.436335632,1770.291945619,0.0,181529.025510958,312120.57231269695,312120.572281726,-3.0970957595855e-05
16_APC,1.A.3.a,Civil Aviation,16497.470311912,3.2304069868,122.293978415,0.0,0.0,16622.9946973138,16622.994698169,8.552015060558915e-07
16_APC,1.A.3.b_noRES,Road Transportation no resuspension,351338.26011215,1999.8690930344,3786.4160749073,0.0,22915.530828,357124.5452800917,357124.54520343605,-7.665564771741629e-05
16_APC,1.A.3.c,Railways,2337.5037215,3.718459472,239.18165367,0.0,44.58741156,2580.403834642,2580.403833897,-7.450003067788202e-07
16_APC,1.A.3.d,Water-borne Navigation,13290.099111287002,35.174522012000004,95.0972957735,0.0,18.164448,13420.3709290725,13420.370929760002,6.875015969853848e-07
16_APC,1.A.3.e,Other Transportation,432.664352904,0.4916011324,0.9305307255,0.0,0.0,434.08648476189995,434.086484675,-8.689994501764886e-08
16_APC,1.A.4,Residential and other sectors,79315.164779994,8971.5610979484,2815.836344385495,0.0,111600.287173289,91102.56222232789,91102.56223004499,7.717098924331367e-06
16_APC,1.A.5,Non-Specified,2962.146190719,13.4117460087324,7.22270419446155,0.0,525.7706572605,2982.780640922194,2982.7806405144297,-4.077642188349273e-07
16_APC,1.B.1,Solid Fuels,5020.977182042,196213.163383468,135.6870209365,0.0,20501.335452062,201369.82758644648,215385.053535319,14015.22594887251
16_APC,1.B.2,Oil and Natural Gas,14685.385697061274,38445.01442577404,41.70363000285,0.0,29560.140316,53172.103752838164,55918.176215276,2746.0724624378345
16_APC,2.A.1,Cement production,69865.38296078,0.0,0.0,0.0,0.0,69865.38296078,69865.38296078,0.0
16_APC,2.A.2,Lime production,2428.5,0.0,0.0,0.0,0.0,2428.5,2428.5,0.0
16_APC,2.A.3,Glass Production,28.350215568,0.0,0.0,0.0,0.0,28.350215568,28.350215568,0.0
16_APC,2.A.4,Other Process Uses of Carbonates,1069.303353193,0.0,0.0,0.0,0.0,1069.303353193,1069.303353193,0.0
16_APC,2.B,Chemical Industry,57935.733254,492.79156402000007,2498.90259786,0.0,0.0,60927.427415879996,60927.42741484,-1.0399962775409222e-06
16_APC,2.C,Metal Industry,8216.099379,164.06707799999998,0.0,133.60836122999999,0.0,8513.77481823,8513.774808,-1.0230000043520704e-05
16_APC,2.D,Non-Energy Products from Fuels and Solvent Use,4024.406030333,0.0,0.0,0.0,0.0,4024.406030333,4024.406030333,0.0
16_APC,2.E,Electronics Industry,0.0,0.0,0.0,7090.809210818001,0.0,7090.809210818001,7040.757719,-50.05149181800061
16_APC,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,48077.460646663,0.0,48077.460646663,48077.4606435,-3.1629970180802047e-06
16_APC,2.G,Other Product Manufacture and Use,0.0,0.0,19.87248117235,8070.396419799999,0.0,8090.268900972349,8090.2689167220005,1.5749651538499165e-05
