Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
01_KOR,4.C,Incineration and Open Burning of Waste,CH4,0.188552351,0.188552351,0.198992988,0.209641979,0.220417517,0.231254283,0.243427379,0.255658227,0.268021389,0.280647295,0.293635726,0.306497254,0.319738762,0.333232785,0.346773537,0.360202865,0.374340387,0.388337625,0.402336982,0.416575776,0.455846238,0.612477644,0.759817884,0.925714286,0.978490731,1.332202835,1.509611778,1.673123228,1.564622683,1.825145038,2.43570229,2.573613959,2.200861505,2.217677208,2.213545256,1.953712792,2.167187823,1.93570074,1.918104812,1.869841557,1.86915549,2.0401605959999998,2.223973769,2.270331998,2.064301659,2.237998691,2.339101403,2.3532404120000003,2.333211528,2.339763519,2.382810499,2.397593551,2.404034952,2.423969797,2.436708442
01_KOR,4.D,Wastewater Treatment and Discharge,CH4,54.32672982,59.58700664,66.63436402,75.27549545,76.36052831,81.48260492,89.75459646,96.25389656,104.2547571,115.157378,123.7409824,130.133184,121.3143377,123.1229816,123.4674237,126.562275,132.6087245,131.3910619,131.4040232,138.7915547,162.3901266,190.9666171,210.3197232,192.1667182,199.5236126,204.466547,232.699338,239.1210652,228.7198049,222.5092334,219.7180019,220.2678339,227.3077617,235.374944,240.1072388,243.834915,250.4940703,259.4849063,264.6028119,276.4450934,280.725641,286.9999569,299.6477626,310.1820884,320.8073518,326.296534,334.0191244,346.9435857,351.4181651,356.0222625,445.9203282,473.0978512,469.7911192,416.5727328,426.0822706
01_KOR,4.E,Other,CH4,2.376355054,2.513678121,2.672518023,2.821922878,2.957222008,3.139960288,3.373018264,3.544433472,3.728268846,3.959312108,4.165168376,4.373741122,4.493947874,4.684288029,4.883198161,5.200478504,5.542496306,5.553116939,5.97435075,6.582596418,6.970890295,6.843769139,6.934462347,6.980664911,7.278527545,7.575254089,8.001242261,8.035478722,7.812444175,8.017232271,8.041010038,8.122470725,8.137352851,8.167120429,8.12398159,8.242226468,8.158580085,8.143695314,8.204685817,8.232643863,8.327428707,8.467777587,8.746127469,8.808781631,8.737564589,8.615587454,8.650092536,8.664294395,8.641422867,8.641422867,8.641422867,8.641422867,8.641422867,8.636848561,8.632276677
02_CHN,1.A.1.a,Main Activity Electricity and Heat Production,CH4,1.262232023,1.2620139659999998,1.56030027,1.8103651550000002,1.684576729,2.041302193,2.174780583,2.3363735560000003,2.780597694,3.17212506,3.4747647959999997,3.497764336,3.4546160400000003,3.487354075,3.684188228,3.930719535,4.1640835570000005,4.57766603,5.0119022300000005,5.422388559,5.825211856999999,6.374492534,7.104888187,8.30955049,9.056983629000001,10.795821226000001,11.565474751,12.313622594000002,13.07141498,13.335409522,14.356545981,14.982666085,16.303898261,18.678957708000002,20.603972914,22.769181542,25.970799733,28.987628479,31.37900312,35.73592414,45.605299413000004,51.021957144000005,53.203915795,58.969725271,63.11734049,65.833122318,73.060907137,82.22479318500001,89.92721590500001,99.03486546900001,109.384744091,127.410640445,136.44025763000002,147.520387895,148.57153652899999
02_CHN,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,0.245351463,0.245351463,0.308976961,0.384560668,0.483772087,0.660758285,0.745669691,0.853191199,0.989065985,1.03450574,1.406506738,1.240165349,1.188898749,1.216171278,1.21998099,1.299344029,1.352855701,1.418854823,1.579523367,1.897783936,1.718961668,1.814390217,1.976294543,2.239835535,2.467259114,2.589020179,2.183020687,2.822519514,2.86781266,2.782956038,3.048530216,3.2205244263000004,3.257789312,3.719729423,3.490057907,3.408484631,3.911224519,4.331807904,4.519489859,5.156874988,6.683893741,6.92273327,6.925704364,7.430835282,6.287429486,6.751881883,6.215875426,7.320260773,7.209735322,8.588897072999998,7.741891744,7.744179268,9.903183496,10.23369469,10.28400191
02_CHN,1.A.2,Manufacturing Industries and Construction,CH4,36.578314924,36.578314924,38.556048092000005,39.241506223,39.51370789,46.276354231,47.808345244,54.26671847,59.062134084,59.075713236,57.153092816999994,55.590068966000004,58.88485656,62.280193994,69.091807239,63.484166257,65.98729554,70.82100651,74.746884863,73.924895241,71.68411271800001,74.895496984,78.01225995600001,82.626848174,86.67739581299999,97.793459673,91.14886677000001,87.583484508,95.093804934,79.728375499,74.38418235700001,77.43777309700002,80.36783367599999,94.05851516199999,125.909546197,165.07873339399998,174.767124108,184.300095434,198.05534529,210.233659393,226.54271379699998,237.960119307,241.968675791,234.221974901,232.77176349700002,225.162034792,206.51931108899998,183.197055135,165.83550301699998,156.225510667,153.37856049200002,147.275062375,137.890180023,137.09489810099998,139.30299213799998
02_CHN,1.A.3.a,Civil Aviation,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007136,0.001449499,0.002185401,0.0029213,0.003657199,0.0043931,0.005129,0.005864901,0.0066008,0.007336699,0.012010035,0.021411067,0.027254368,0.0269525,0.030337735,0.039997509,0.050821633,0.067618432,0.063737273,0.087714216,0.088706069,0.086204876,0.115507634,0.120833447,0.141058603,0.134913434,0.135064368,0.159623485,0.17583811,0.19393010389999998,0.2364719299,0.2327201419,0.256656176,0.293139818,0.327810777,0.376950575,0.426737233,0.484159249,0.528989643,0.5709545651,0.5679571612,0.6056311873,0.307136311,0.616636623,0.66692731
02_CHN,1.A.3.b_noRES,Road Transportation no resuspension,CH4,4.260713746,4.367530813,5.0743349570000005,5.8594802470000005,7.145459991,7.726278931,7.752467363,8.395852707,9.456491977,10.143932943000001,10.027746786,10.228171313,10.990524851,12.258169956,13.648390864,14.292652131999999,15.613803183,17.029984737,18.849915146,20.029930912,21.271850869999998,25.453558888,29.537724542,35.653916825,34.299825181,37.548707574999995,45.990969762,46.849240016,49.559624944,57.891592451,73.406486359,79.41381296899999,87.084754109,104.368396653,110.194235212,122.24986689100001,126.87904836,126.013568487,157.857813551,163.085317235,157.84691596000002,169.947491615,168.46515324199999,164.343213423,173.182947415,175.741222819,166.230526984,163.08085469099998,165.899440281,181.12768376800003,178.875246465,190.117106773,177.269647239,185.23397011400002,190.92280583800002
02_CHN,1.A.3.c,Railways,CH4,0.536632355,0.536632355,0.565950883,0.574193871,0.568196247,0.675698416,0.685415518,0.780229448,0.651528237,0.6636025,0.617373311,0.657583489,0.677013682,0.674743105,0.693221103,0.677147509,0.661010649,0.633081376,0.624606021,0.620803167,0.548179725,0.473394459,0.407381686,0.360130265,0.290651914,0.23939409,0.206247454,0.14152069,0.106532527,0.074428756,0.650082813,0.646060711,0.69056848,0.840092217,1.021351989,1.094369005,1.085507713,1.085153276,1.105534235,0.994413691,0.943549889,0.878153592,0.817542379,0.752677763,0.662115406,0.560387819,0.54904538,0.536291326,0.535966287,0.473590447,0.479868165,0.501515119,0.498307462,0.497603702,0.493539668
02_CHN,1.A.3.d,Water-borne Navigation,CH4,0.043343303,0.043343303,0.05940759,0.063651008,0.054254904,0.060013788,0.066075801,0.064257206,0.071834686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734759703,0.651790385,0.9755318940000001,1.169232827,1.194226378,1.4914106,3.445695998,2.043508048,1.677370165,2.726141195,3.43748981,3.479369727,3.569283861,4.245359285,4.119745505,4.09207872,4.956616286,5.207662667,4.162785913,4.458967933,4.71944975,4.925620421,5.641641314,6.463294358,6.689689384,6.135898924,6.350798542,7.127869392,6.988872384,7.126182476,6.854321691,7.416558454,7.337110475999999,7.7125859629999995,6.492185667
