1.A.5,N2O,02_CHN,739.984474925
1.B.2,N2O,02_CHN,18.919974185
2.B,N2O,02_CHN,10096.1563851
2.G,N2O,02_CHN,113.99556145
3.A.2,N2O,02_CHN,19919.691734045
3.C.1,N2O,02_CHN,2606.647697152856
3.C.4,N2O,02_CHN,167116.324572705
3.C.5,N2O,02_CHN,42418.67548783501
3.C.6,N2O,02_CHN,2060.70462714
4.B,N2O,02_CHN,183.704583395
4.C,N2O,02_CHN,251.644617715
4.D,N2O,02_CHN,28968.376493405
5.A,N2O,02_CHN,26030.881335055
5.B,N2O,02_CHN,119.25
1.A.1.a,N2O,03_JPN,2587.07350545
1.A.1.bc,N2O,03_JPN,27.51713572
1.A.2,N2O,03_JPN,488.22423294
1.A.3.a,N2O,03_JPN,78.227877305
1.A.3.b_noRES,N2O,03_JPN,1819.781841585
1.A.3.c,N2O,03_JPN,50.565179735
1.A.3.d,N2O,03_JPN,69.053367425
1.A.4,N2O,03_JPN,1033.960447305
1.A.5,N2O,03_JPN,19.32398338
1.B.1,N2O,03_JPN,0.2042670349999999
1.B.2,N2O,03_JPN,0.0295994399999999
2.B,N2O,03_JPN,889.29682143
2.G,N2O,03_JPN,161.385530795
3.A.2,N2O,03_JPN,1208.49230374
3.C.1,N2O,03_JPN,7.447744439999999
3.C.4,N2O,03_JPN,3093.85627245
3.C.5,N2O,03_JPN,1081.492155875
3.C.6,N2O,03_JPN,78.23876854
4.B,N2O,03_JPN,94.076251065
4.C,N2O,03_JPN,411.09218231000006
4.D,N2O,03_JPN,1947.75067363
5.A,N2O,03_JPN,2272.387933855
1.A.1.a,N2O,04_RUS,1789.60178049
1.A.1.bc,N2O,04_RUS,29.60082542
1.A.2,N2O,04_RUS,611.6059526149999
1.A.3.a,N2O,04_RUS,129.92632
1.A.3.b_noRES,N2O,04_RUS,1543.357234725
1.A.3.c,N2O,04_RUS,1247.85600635
1.A.3.d,N2O,04_RUS,13.6082058
1.A.3.e,N2O,04_RUS,45.910940215
1.A.4,N2O,04_RUS,1095.80944682
1.A.5,N2O,04_RUS,572.8522595999999
1.B.1,N2O,04_RUS,2.2814274
1.B.2,N2O,04_RUS,187.030298415
2.B,N2O,04_RUS,17674.378355700002
2.G,N2O,04_RUS,492.53233264
3.A.2,N2O,04_RUS,2899.8264127
3.C.1,N2O,04_RUS,294.414038315
3.C.4,N2O,04_RUS,34019.1395475
3.C.5,N2O,04_RUS,6109.3290959
3.C.6,N2O,04_RUS,539.035544145
4.B,N2O,04_RUS,41.19239447
4.C,N2O,04_RUS,0.222149235
4.D,N2O,04_RUS,2693.15542755
5.A,N2O,04_RUS,5241.665616249999
1.A.1.a,N2O,05_MNG,586.22050313
1.A.1.bc,N2O,05_MNG,0.007900975
1.A.2,N2O,05_MNG,6.586281645
1.A.3.a,N2O,05_MNG,0.0802526
1.A.3.b_noRES,N2O,05_MNG,8.3434561
1.A.3.c,N2O,05_MNG,79.36456035500001
1.A.3.e,N2O,05_MNG,0.0433752
1.A.4,N2O,05_MNG,34.69525008
1.A.5,N2O,05_MNG,9.83571615
1.B.1,N2O,05_MNG,0.5979147300000001
1.B.2,N2O,05_MNG,0.004356017
2.G,N2O,05_MNG,0.2528367649999999
3.A.2,N2O,05_MNG,546.113122275
3.C.1,N2O,05_MNG,1.291537655
3.C.4,N2O,05_MNG,9963.985560149998
3.C.5,N2O,05_MNG,540.096379955
3.C.6,N2O,05_MNG,81.303851555
4.C,N2O,05_MNG,0.06561020255
4.D,N2O,05_MNG,63.65504262
5.A,N2O,05_MNG,130.872929415
1.A.1.a,N2O,06_PRK,58.68869352
1.A.1.bc,N2O,06_PRK,0.089516735
1.A.2,N2O,06_PRK,146.53989027
1.A.3.b_noRES,N2O,06_PRK,10.51868422
1.A.3.e,N2O,06_PRK,17.099978829999998
1.A.4,N2O,06_PRK,45.286730860000006
1.A.5,N2O,06_PRK,50.399745535
1.B.1,N2O,06_PRK,5.775765365
2.G,N2O,06_PRK,0.0545420349999999
3.A.2,N2O,06_PRK,147.22365228
3.C.1,N2O,06_PRK,11.47105394
3.C.4,N2O,06_PRK,1023.81401256
3.C.5,N2O,06_PRK,220.690212575
3.C.6,N2O,06_PRK,12.428977265
4.C,N2O,06_PRK,0.7978765750000001
5.A,N2O,06_PRK,457.235286905
1.A.1.a,N2O,07_NAM,8635.112546089
1.A.1.bc,N2O,07_NAM,282.08905456540003
1.A.2,N2O,07_NAM,2461.196231485
1.A.3.a,N2O,07_NAM,1400.965322251
1.A.3.b_noRES,N2O,07_NAM,18069.95926087504
1.A.3.c,N2O,07_NAM,4979.623607995
1.A.3.d,N2O,07_NAM,220.6392151005
1.A.3.e,N2O,07_NAM,29.56362610065
1.A.4,N2O,07_NAM,6897.704047113501
1.A.5,N2O,07_NAM,278.6649120953
