Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,0.0,0.0,0.0,0.0,0.0,2.17561e-05,9.084039999999999e-05,0.0008337064,0.001076217,0.000773505,0.001026865,0.001194413,0.001619927,0.002145786,0.002512469,0.0026764040000000003,0.003220597,0.003862796,0.003947231,0.004255162,0.004660479,0.004961804,0.006521873,0.008810063,0.009606083,0.009479496,0.010663023,0.011766205,0.013433954000000001,0.015020966,0.016802104999999998,0.018789761,0.020575031,0.022426385,0.024244696
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014615608,0.001398934,0.00263437,0.001440682,0.005932427,0.008845341,0.008602745,0.008594781,0.026211644,0.030741008,0.011502864,0.011238489,0.011778012000000001,0.012613768,0.012927079000000001,0.013986817,0.01463642,0.015311619,0.016107431,0.016815255,0.017541534,0.018284839,0.019019631
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,0.0,0.0,0.0,0.0,0.0,1.23648e-07,2.39568e-07,9.27695e-05,0.009484361,0.010703184999999999,0.029764565,0.032369207865,0.032011026799999995,0.0333720367,0.0450025763,0.043724541,0.076818975,0.08220445600000001,0.085886738,0.08595755399999999,0.083705473,0.1326367,0.174838093,0.176070118,0.222779917,0.23995605300000003,0.255638956,0.29162587,0.399514686,0.489770977,0.55520986,0.582262426,0.643178692,0.6943148180000001,0.750341014
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22346e-05,0.0001044692,0.0001567037,0.000208939,0.00026117299999999996,0.000296066,0.00033374900000000005,0.003891467,0.0062237460000000005,0.004810683,0.003223045,0.021451621,0.025490664,0.007208911,0.00611497,0.00614574,0.006034408,0.006113483,0.006291002,0.0065966359999999995,0.006785049,0.007009892,0.007250496,0.00746845,0.007696251,0.007919128000000001
11_CAS,2.G,Other Product Manufacture and Use,HCFC-141b,6.489562e-05,0.0017356064,0.0148193226,0.045780457,0.069703334,0.092532985,0.101281362,0.10693641,0.124953811,0.137111621,0.153166473,0.190265879,0.2301327,0.2519125,0.29405102,0.34644424,0.30906676,0.198931006,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345,0.130952345
11_CAS,2.G,Other Product Manufacture and Use,HCFC-142b,0.023012946,0.052088710999999996,0.060549254,0.06182342,0.055471509,0.054666283,0.052955351,0.055638601,0.057225171000000005,0.061455784,0.067782785,0.075567886,0.072019964,0.082605989,0.104578327,0.12728969,0.11067052999999999,0.113900305,0.117130472,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517,0.118741517
11_CAS,2.G,Other Product Manufacture and Use,SF6,6.69456e-07,1.67364e-06,2.67782e-06,5.18828e-06,5.69038e-06,6.01642e-06,6.5987800000000005e-06,1.37284e-05,1.98924e-05,3.08356e-05,3.77897e-05,4.2130300000000006e-05,8.1841e-05,0.00013063000000000001,0.0001896172,0.000355514,0.000387441,0.000461155,0.0007532249999999999,0.0008105955,0.000888155,0.000928385,0.001161872,0.001321641,0.0016660433,0.0019485966,0.0023764699000000003,0.0027602419,0.0032025885000000003,0.0038053761,0.0041464659,0.004675242400000001,0.0052242346,0.0056971877,0.0062081598
12_MEA,2.C,Metal Industry,C2F6,0.09118509,0.02037154,0.02272486,0.02580011,0.02677258,0.01684671,0.0154927,0.015792209,0.015775081,0.015687061000000002,0.015714083,0.01161567,0.012217897,0.013083631,0.021527623,0.025160431,0.021659324,0.017565124,0.015907284,0.016454324,0.019543368,0.01800714,0.015127344,0.015024159,0.013069308,0.017745922,0.013709761,0.013440758,0.013929052,0.013887599,0.012534544,0.01255798,0.012596537,0.012166182,0.011970284
12_MEA,2.C,Metal Industry,CF4,0.48492880000000005,0.25632390000000005,0.2769764,0.303583,0.31665920000000003,0.1985999,0.1870727,0.17378038,0.16775448,0.15987583,0.15788507,0.12590312,0.13060496,0.12894071,0.12278213,0.09853783,0.11686322,0.17441804,0.15545774,0.1267882,0.14585432,0.16375514,0.14212522,0.13521998,0.1460139,0.16471984,0.15586521,0.15132273000000002,0.15652115,0.15499461,0.142294848,0.141505896,0.140944491,0.13626111800000001,0.133638729
12_MEA,2.C,Metal Industry,SF6,0.01577,0.0141,0.01337,0.01219,0.01061,0.00963,0.00739,0.00674,0.02002,0.02032,0.02611,0.02822,0.02232,0.01681,0.01227,0.01239,0.01303,0.0131,0.01347,0.01383,0.01419,0.01455,0.01491,0.01527,0.01563,0.01599,0.01635,0.01671,0.01707,0.01743,0.01779,0.01815,0.01851,0.01887,0.01923
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014194311999999999,0.311901115,0.854343027,1.458442024,2.090750622,2.7356008800000002,3.520538796,4.366660075,4.504503623,4.306974573,4.318882225,4.450391272,3.947173684,3.807902655,3.910316071,4.0980891360000005,4.285862207,4.473635276,4.959571651,5.420530638,5.9545253780000005,6.448155412999999,6.944349999,7.4522897839999995,7.951544589,8.452674315,8.952866579
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,0.023174172,0.09344822900000001,0.124341111,0.169323259,0.547203255,0.928680869,1.315559528,1.710546678,2.117706972,2.5431425880000003,5.642080575,7.727111365,9.3880515,11.234631863,13.346294985,15.847055174000001,16.190749988,16.59727345,16.973712804999998,17.346337317,18.139288732,18.875611648,19.342958348,20.076361985000002,22.659198751999998,27.752162775,32.624943846,35.983046752,41.265060025,45.769359104,50.150830858,54.873425563999994,59.409547413,63.956276845,68.497702491
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,0.0,0.0,0.0,0.017236832,0.043336798,0.10068822899999999,0.213048442,0.333432261,0.5039192849999999,0.710790055,0.939213544,1.148503719,1.38741081,1.649327287,1.866569108,2.2905150709999997,2.5169345770000002,2.652196665,2.820491214,2.868280343,2.820421075,2.916147004,3.0118729330000003,3.107598865,3.203324797,3.299050726,3.850259769,4.497773243,5.294287168,5.9593659809999995,6.662401385,7.383944101,8.080496411,8.787539887,9.489337782
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,0.0052464018,0.575157296,1.130917886,1.656301493,2.283778625,2.9045370679999998,3.5237177650000002,4.097094336,4.745214589,5.341157839,5.737118637,5.408318336,5.7688849399999995,6.104559919,6.049613573,5.4899553580000005,6.513334058,7.536712756,8.560091457,9.583470155,10.405146402,10.594331688,10.183241211,10.485364843,10.582313261,10.535354266,10.513849792,11.232984098,11.745494534,12.148874623,12.693882899,13.180849168,13.659300713,14.162776075,14.653739528
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,0.0,0.0,0.0,0.0,0.0,0.006747515999999999,0.028173637,0.056975505,0.11202929,0.173217005,0.267302616,0.365788304,0.472699581,0.586035825,0.689596667,0.70402933,0.772952066,0.806557712,0.812439245,0.834098964,0.8596388420000001,0.849023693,0.833662025,0.869572326,0.913295409,0.948063148,0.991408085,1.024195272,1.073850979,1.115780254,1.157237647,1.201585105,1.244163146,1.286957444,1.329643614
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037701396,0.43077027,0.39368813199999997,0.417665852,0.8400033960000001,1.17679339,1.7559582059999999,2.218084618,2.553618213,2.691609574,2.82955458,2.756844357,2.933295631,3.20146212,3.3074382079999998,3.644758893,3.854725546,4.072480022,4.327493959,4.555072315,4.7885212379999995,5.027201643,5.263266308
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116692403,0.233384804,0.350056178,0.46671877500000003,0.583376461,0.70002887,0.7711426,0.614580341,0.624244797,0.633909257,0.643573716,1.32345348,1.025801751,0.7654799750000001,0.74534847,0.993970837,1.2597192609999999,1.2597192609999999,1.2597192609999999,1.2597192609999999,1.2597192609999999,1.2597192609999999,1.2597192609999999,1.2597192609999999,1.2597192609999999,1.2597192609999999
12_MEA,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016200261,0.032400524,0.048600784,0.064801048,0.081001308,0.091823322,0.103510251,0.260045665,0.39721602100000003,0.614917738,0.820345567,0.967532843,1.016154761,1.1120343849999998,1.169185159,1.189638153,1.1658557489999999,1.200965328,1.266448559,1.371509098,1.440060215,1.519758509,1.604195158,1.68175718,1.762322834,1.8413866730000001
12_MEA,2.G,Other Product Manufacture and Use,C2F6,1.6e-05,1.7e-05,1.75e-05,1.85e-05,1.9e-05,2e-05,2.1e-05,2.15e-05,2.25e-05,2.35e-05,2.4e-05,2.5e-05,2.55e-05,2.65e-05,2.75e-05,2.8e-05,2.89335e-05,2.97475e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05,3.0562e-05
12_MEA,2.G,Other Product Manufacture and Use,C3F8,2e-05,2.1e-05,2.2e-05,2.3e-05,2.4e-05,2.5e-05,2.6e-05,2.7e-05,2.8e-05,2.9e-05,3e-05,3.1e-05,3.2e-05,3.3e-05,3.4e-05,3.5e-05,3.6e-05,3.7e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05,3.8e-05
12_MEA,2.G,Other Product Manufacture and Use,C4F10,4.6e-05,4.7e-05,4.75e-05,4.85e-05,4.95e-05,5e-05,5.1e-05,5.15e-05,5.25e-05,5.35e-05,5.4e-05,5.5e-05,5.55e-05,5.65e-05,5.75e-05,5.8e-05,5.8935e-05,5.975e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05,6.056e-05
12_MEA,2.G,Other Product Manufacture and Use,HCFC-141b,0.0001699300971,0.002889679638,0.02659777524,0.0886432925,0.1684626348,0.2515799441,0.29869513,0.31078646,0.36113885,0.39081373,0.42971745,0.48240140000000004,0.5316898,0.5278186,0.5403231000000001,0.5694227,0.25508959999999997,0.1477807,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001,0.08577169000000001
12_MEA,2.G,Other Product Manufacture and Use,HCFC-142b,0.06025972773,0.0867246139,0.10867424549999999,0.119706688,0.1340660691,0.1486276349,0.156173851,0.16170076,0.16539155,0.17517027,0.19016917,0.19159468,0.16639212,0.17307993,0.19216393,0.20921539,0.15057619,0.13160141,0.11262662,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225,0.103139225
12_MEA,2.G,Other Product Manufacture and Use,SF6,0.30063,0.32387,0.30845,0.27286,0.23332999999999998,0.20649,0.2106,0.20883000000000002,0.21137,0.23982,0.24022,0.25593,0.27873000000000003,0.29269999999999996,0.29283000000000003,0.30688,0.32405,0.34211,0.406584142,0.385561642,0.400264528,0.420082269,0.436391939,0.454934098,0.47354685799999996,0.491057558,0.509861788,0.527771285,0.545962886,0.564264664,0.582564214,0.601281395,0.620607814,0.639388865,0.6584426
13_AFR,2.C,Metal Industry,C2F6,0.030353677,0.030163814,0.029793247,0.030530756,0.027815046000000003,0.026435951,0.030827851,0.034435326,0.028148740999999998,0.029632102,0.02735479,0.020453633,0.021637318,0.019049062999999998,0.034391238000000005,0.030806754,0.031328445999999996,0.024394857,0.012954631,0.010655174,0.011218897,0.010251492,0.007342158,0.008355053,0.009905979,0.00676791,0.006258681,0.006358071,0.006735723000000001,0.006686,0.006126726000000001,0.0062706003,0.0064198943,0.006331192,0.006361487
13_AFR,2.C,Metal Industry,CF4,0.20335277000000002,0.20324232,0.20249841,0.20556971,0.18510465999999998,0.15472391,0.1903783,0.21262930000000002,0.16643118,0.17655699,0.16691606,0.1303032,0.13623506,0.12447204,0.14757972,0.10291969,0.11410955,0.16263555,0.09730735,0.06821687,0.06462493,0.06372221,0.04780105,0.05111341,0.05124228,0.04741529,0.04508127000000001,0.04581954,0.047448685,0.046962636,0.040779487,0.041425192,0.042096576999999996,0.040474554999999995,0.039999239
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046525854,0.102234369,0.280034975,0.478045428,0.685302369,0.89667019,1.153955689,1.431295758,1.476477862,1.411732153,1.415635225,1.458741016,1.293797284,1.248147284,1.2817161620000002,1.34326407,1.404811982,1.4663598899999999,1.625639215,1.776731501,1.951763308,2.113564448,2.276206192,2.442697755,2.606342572,2.7706019459999998,2.934554042
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,0.007595987,0.030630289,0.040756297000000004,0.050807686,0.17231608099999998,0.307068612,0.43469119,0.564686925,0.6982454530000001,0.837152724,1.852967086,2.571864765,3.068105492,3.641046617,4.322372727,5.107928699,5.532934593999999,5.679032772,5.825130951,5.97122913,6.117327306,6.260490458,6.406595314,6.550040745,7.563711963,8.921040733,10.381000194,11.696966457,13.284673941,14.739218344,16.191957726000002,17.69028815,19.158826221,20.632028845,22.102899193
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,0.0,0.0,0.0,0.0056498575,0.0142048549,0.033003405,0.069832625,0.109291808,0.165173731,0.232981448,0.30785368,0.37645442300000004,0.45476294500000003,0.540613443,0.611820565,0.750780789,0.824996156,0.8693321119999999,0.924495388,0.9401596219999999,0.9244724,0.955849266,0.987226134,1.0186030050000001,1.049979872,1.081356739,1.262031023,1.4742717889999999,1.735351646,1.953349949,2.183789591,2.4202955250000002,2.648610152,2.880363548,3.110397562
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,0.00171965643,0.188523993,0.370690173,0.542899436,0.74857273,0.9520437869999999,1.154997686,1.342937997,1.555377654,1.750714828,1.880502126,1.772728575,1.890914427,2.000941348,1.9829311379999999,1.799487409,2.134928583,2.470369758,2.805810931,3.141252111,3.410579629,3.47259043,3.337843956,3.436873479,3.468651053,3.453258921,3.446210225,3.681926732,3.849916457,3.982135634,4.160777439,4.320394342,4.477220302,4.642248523,4.803175617
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,0.0,0.0,0.0,0.0,0.0,0.00221168875,0.0092347027,0.0186753238,0.036720753,0.056776751,0.08761595800000001,0.119897413,0.154940593,0.192089736,0.226034718,0.230765429,0.253356798,0.26437199,0.266299831,0.273399414,0.28177083,0.278291415,0.273256194,0.285026808,0.299358279,0.310754387,0.324961906,0.335708831,0.35198488299999997,0.365728381,0.379317209,0.393853332,0.407809484,0.421836516,0.43582810499999997
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123576995,0.141197084,0.129042368,0.136901741,0.275334759,0.385727158,0.5755647309999999,0.727039673,0.8370202489999999,0.882250803,0.927466163,0.903633342,0.961470217,1.04936933,1.084105971,1.1946723240000001,1.263494804,1.334869962,1.418457958,1.4930531710000001,1.5695726250000002,1.64780685,1.725183686
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038249218,0.076498443,0.114740766,0.152980218,0.191218058,0.229454164,0.252763693,0.201446007,0.204613804,0.207781604,0.2109494,0.433799132,0.336235398,0.25090761,0.24430894,0.32580192199999997,0.412908447,0.412908447,0.412908447,0.412908447,0.412908447,0.412908447,0.412908447,0.412908447,0.412908447,0.412908447
13_AFR,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053100906,0.010620183200000001,0.0159302745,0.021240368699999998,0.026550456,0.030097678,0.033928396,0.085237288,0.130198731,0.201556599,0.268891351,0.317136123,0.33307332700000003,0.364500572,0.383233349,0.389937393,0.382142039,0.393650191,0.415114165,0.449550712,0.472020269,0.498143629,0.525820116,0.551243253,0.577650914,0.603566311
13_AFR,2.G,Other Product Manufacture and Use,HCFC-141b,5.374431285000001e-05,0.0008422333000000001,0.00710351881,0.023034794690000002,0.042894984209999994,0.0635916027,0.08212318956,0.08947060595999999,0.10393293319,0.11442316576000001,0.13826349991,0.1580251742,0.175719298,0.17920073809999998,0.1881392962,0.2059039435,0.11426199690000001,0.06817016,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854,0.0375203854
13_AFR,2.G,Other Product Manufacture and Use,HCFC-142b,0.01905861997,0.02527698451,0.02902372011,0.03110697439,0.034136850680000004,0.03756855654,0.0429384721,0.046551243449999995,0.047598172009999995,0.051286527539999995,0.06118752239,0.06276270109,0.05499128721,0.0587627021,0.06691113030000001,0.0756526909,0.0570774666,0.052512852299999996,0.0479480363,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863,0.0455447863
13_AFR,2.G,Other Product Manufacture and Use,SF6,0.054220000000000004,0.043719999999999995,0.044020000000000004,0.0422,0.04088,0.03879,0.03895,0.036669999999999994,0.03937,0.04109,0.04214,0.04555000000000001,0.04904,0.05262,0.057010000000000005,0.06125,0.06544,0.06938,0.07332,0.07733000000000001,0.08135,0.08534,0.08933,0.09333000000000001,0.09731999999999999,0.10131,0.10529999999999999,0.10929,0.11328,0.11727,0.12126,0.12538575600000001,0.129651887,0.133779183,0.137975896
14_CLV,2.E,Electronics Industry,C2F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1493e-05,4.67073e-05,0.000133111,0.001086209,0.003648958,0.003999099,0.005287762,0.006688279,0.007701386,0.008935482,0.010151389,0.01137639
14_CLV,2.E,Electronics Industry,CF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000290868,0.001182085,0.003368822,0.027490181,0.092349174,0.101210682,0.133824635,0.169269453,0.194909547,0.226142501,0.256915123,0.287917912
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000786024,0.017271827,0.047310075,0.080762643,0.11577734699999999,0.151486557,0.194953257,0.241808044,0.249441264,0.238502902,0.239162299,0.24644474,0.218578577,0.210866309,0.216537551,0.226935667,0.237333784,0.2477319,0.274641098,0.300167151,0.329737628,0.35707287,0.384550128,0.412677788,0.440324507,0.46807505299999996,0.495773686
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,0.0012832927,0.005174786000000001,0.006885509000000001,0.008583625000000001,0.029111674,0.049639722,0.070167769,0.090695818,0.111223866,0.131751913,0.301260769,0.41550747499999996,0.50423267,0.605311076,0.720467344,0.8574656359999999,0.8755792,0.893692763,0.9118063270000001,0.929919891,0.9480334539999999,0.966147018,0.984260581,1.002374146,1.164871513,1.389407916,1.6308539320000002,1.837755707,2.101578734,2.3389690069999998,2.5750073650000003,2.820757918,3.0604843120000003,3.300989413,3.541105162
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,0.0,0.0,0.0,0.0009545061,0.002399818,0.005575709,0.011797765,0.018464135,0.02790502,0.039360690000000004,0.052009862999999996,0.063599509,0.076829221,0.091333101,0.103363078,0.126839497,0.139377698,0.146867967,0.156187442,0.158833811,0.156183557,0.161484473,0.16678539,0.172086307,0.17738722299999998,0.182688139,0.213211875,0.249068563,0.293176295,0.33000567999999997,0.368936948,0.408893078,0.44746533800000005,0.486618558,0.525481298
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,0.0002905243,0.031849894,0.062625676,0.091719304,0.12646646,0.160841562,0.195129294,0.22688058,0.262770868,0.295771805,0.317698518,0.29949088199999996,0.319457608,0.33804593600000005,0.335003229,0.30401161200000004,0.360682201,0.417352791,0.47402338,0.530693971,0.576195091,0.58667141,0.563906876,0.580637265,0.586005878,0.583405478,0.582214647,0.622037408,0.650418171,0.672755735,0.702936098,0.729902329,0.7563970470000001,0.7842774840000001,0.811465063
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,0.0,0.0,0.0,0.0,0.0,0.0003736508,0.0015601423000000001,0.003155074,0.0062037310000000005,0.00959206,0.014802141000000001,0.020255883000000002,0.026176198,0.032452303,0.038187085,0.038986308,0.042802971999999995,0.044663916,0.044989612,0.046189041,0.047603336,0.047015511,0.046164845,0.048153413000000006,0.050574621,0.052499918,0.054900186,0.056715808,0.059465541000000004,0.061787415,0.064083158,0.066538942,0.068896742,0.071266518,0.073630306
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000208775,0.023854323,0.021800863,0.023128653,0.046516004,0.065166077,0.09723789199999999,0.122828591,0.14140908900000002,0.149050495,0.15668933399999999,0.152662935,0.162434095,0.17728407499999999,0.183152604,0.201832065,0.213459172,0.225517538,0.23963918199999998,0.25224155400000003,0.265169016,0.278386175,0.291458484
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006461955,0.012923911,0.019384700999999997,0.025845005,0.032305038,0.038764778,0.042702771,0.034032984,0.034568162,0.035103340999999996,0.03563852,0.07328752200000001,0.056804769,0.042389196999999997,0.041274395,0.0550421,0.069758178,0.069758178,0.069758178,0.069758178,0.069758178,0.069758178,0.069758178,0.069758178,0.069758178,0.069758178
14_CLV,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971052,0.0017942099999999999,0.002691316,0.0035884209999999996,0.004485526,0.005084806,0.005731981,0.014400282,0.021996223000000002,0.034051667,0.045427432000000004,0.053578071,0.056270558,0.061579985000000004,0.064744764,0.06587736899999999,0.064560395,0.066504622,0.070130819,0.075948649,0.079744734,0.084158104,0.088833866,0.093128939,0.09759034,0.101968577
15_SAS,2.B,Chemical Industry,HFC-23,0.1304,0.1389,0.134,0.17,0.1621,0.1879,0.1634,0.192,0.3002,0.3126,0.4026,0.353,0.3309,0.408,0.365,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_SAS,2.C,Metal Industry,C2F6,0.01120707,0.01304605,0.01221669,0.01171913,0.01218076,0.00859984,0.00856207,0.00979681,0.0083988,0.00839252,0.00835948,0.006323695,0.006664461,0.007166916,0.01175569,0.012218787,0.011322191,0.009103563,0.006395985,0.00675587,0.007452144,0.007684371,0.006672985,0.006661289,0.006739347,0.009910879,0.009252748,0.01086264,0.008784351,0.008951472,0.008004425,0.007914624,0.007825831,0.007450617,0.007218614
15_SAS,2.C,Metal Industry,CF4,0.1570742,0.1828491,0.1651075,0.1583832,0.1692568,0.1171226,0.1155241,0.1352378,0.1095816,0.1077664,0.1063599,0.0785615,0.08153776,0.08617603,0.0872594,0.04545988,0.05944044,0.09477196,0.06985911,0.0611733,0.06485674,0.06914832,0.06562095,0.06280727,0.07759856,0.0985307,0.1074252,0.1261162,0.1019871,0.103927384,0.092932087,0.091889503,0.090858614,0.086502358,0.083808785
15_SAS,2.C,Metal Industry,SF6,0.0,0.0,0.0,0.0,0.00108,0.00088,0.00072,0.00072,0.00072,0.00072,0.00072,0.00072,0.00072,0.00054,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036
15_SAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,0.0,0.0,0.0,0.0,0.0,0.0,0.034221388,0.068442777,0.10385611559999999,0.163077075,0.24284937,0.431904312,0.62332812,0.815805098,1.020045769,1.229424241,1.4613371979999998,1.665087646,2.2323748389999998,2.809705416,3.3337355860000004,3.888327732,4.4632150379999995,5.045270318999999,5.627325600000001,6.209380879999999,6.8164740660000005,7.421469804,8.032598634,8.640337885,9.248292492,9.857233388,10.465444973,11.073814001,11.682104303
15_SAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,0.0019460240000000002,0.007847203,0.010441395,0.013016469999999999,0.044145822,0.075275175,0.150250681,0.225226188,0.300201695,0.375177202,0.676071707,1.026549637,1.338325973,1.6688350929999998,2.0206923089999997,2.405671432,2.71544708,3.025222727,3.778246239,4.531269751,5.28429326,6.037316772,6.790340284000001,7.543363793999999,8.515335271,9.581384616000001,10.673076211999998,11.712383875000002,12.838008646,13.923549991000002,15.007041244,16.105260372,17.194344286,18.284609044,19.374283385
15_SAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,0.0,0.0,0.0,0.0014474429,0.003639155,0.008455174,0.022168161,0.03655492,0.055149037,0.076798434,0.10025769600000001,0.135123392,0.172476136,0.211761064,0.247294491,0.30018565,0.346741169,0.385641854,0.470560095,0.545359037,0.612126021,0.6909503989999999,0.7697747779999999,0.848599154,0.9274235310000001,1.00624791,1.123320934,1.2484810069999999,1.386153215,1.512788316,1.6426107770000002,1.773987368,1.903265419,2.0334244530000003,2.163142995
